DrugGEN_MOL_ID,SMILES,DOCKING_SCORE
MOL_02_000245,C[C@@](O)(c1ccc(Nc2nn([C@@H]3COCC[C@H]3C[NH3+])cc2[C@H]([NH3+])[O-])cc1)C(Cl)Cl,-7.45
MOL_02_000828,Cc1cc2c(cc1C)C(O)(O)N[C@@H]([C@H]1[C@H](O)N[C@H](O)N[C@@H]1O)C2,-7.45
MOL_02_004643,O[C@H](Nc1ccc2ccccc2c1)[C@H](c1coc2ccccc12)C(O)(O)O,-7.449
MOL_02_001023,Cc1ccc(Oc2ccc(C(O)(O)Nc3cccnc3)cc2C[NH3+])c(-c2ccnn2C)c1,-7.447
MOL_02_009856,Cc1cc(Cl)ccc1C(O)(O)NC[C@H](O)C[N@H+]1CCC[C@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1,-7.446
MOL_02_002214,CC[C@H](O)N(C[C@H]([NH3+])O)N[C@H](O)[C@H](C)[NH2+][C@H]([O-])[C@H](C)N[C@H](O)OCc1ccccc1,-7.446
MOL_02_008195,CC[C@H]([NH2+][C@H](O)CCNC[C@H](O)N1CCC[C@H]1C[NH3+])c1ccccc1,-7.446
MOL_02_008788,[NH3+]CCC1(n2cc([C@H]([NH3+])O)c(Nc3ccccc3)n2)CC[NH+]([C@H]([O-])c2ccc(N3CCOCC3)cc2)CC1,-7.446
MOL_02_009413,Cc1ccc([C@H](C[N@@H+](C)C(C)C)[C@H]([O-])[NH+]2CCN(c3ncnc4c3[C@@H](C)C[C@H]4O)CC2)cc1,-7.446
MOL_02_009452,O=c1cc(N2CCOCC2)nc(C[C@H](O)N2CCc3[nH+]cccc32)[nH]1,-7.446
MOL_02_004435,[O-][C@H](CO[C@H](O)c1c2c([nH+]c3ccccc13)[C@@H](Cc1cccc(N(O)O)c1)CCC2)[NH2+][C@@H]1CCC(O)(O)C1,-7.445
MOL_02_009843,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(Cl)(Cl)Cl)c3)cn2CC[NH+]2CCC2)CC1,-7.444
MOL_02_001368,Oc1ccc(N[C@@H]2C[C@@H](C[C@H](O)c3ccc(Cl)cc3)[C@@H](O)[NH2+]2)cc1,-7.444
MOL_02_000061,COc1ccc(N[C@H](O)C[C@H](O)C[C@H](O)Nc2ccc(OC)c(OC)c2)cc1,-7.441
MOL_02_004809,Cc1ccc([C@@]([O-])(O)[NH+]2CCCCC2)cc1N[C@H](O)CO[C@H](O)c1cccnc1C,-7.441
MOL_02_005769,Cc1ccc([C@H](O)Nc2cc(C[NH+]3CCN(C)CC3)cc(C(Cl)(Cl)Cl)c2)cc1CCc1cnc2cnccn12,-7.441
MOL_02_008510,CCO[C@H](O)[C@@H]1CC2(CCN(c3cc(O[C@H](c4ccc(-c5ccc6cnccc6c5)cc4)C(Cl)(Cl)Cl)nc(N)n3)CC2)C[NH2+]1,-7.441
MOL_02_009394,Cc1cc(-c2cn(CC[NH2+]C3CCCC3)c(C3CCN(c4ncnc(N)c4[C@H]([NH3+])[O-])CC3)[nH+]2)ccc1Cl,-7.439
MOL_02_010013,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCC3)CC2)c1-c1ccc(C(O)O)cc1,-7.439
MOL_02_000124,Cc1cc(N[C@H](O)[NH2+]C(C)(C)C)nc(-c2ccncc2)n1,-7.438
MOL_02_010063,C[NH+]1CCN(c2cccc3c2CCN3[C@H](O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)CC1,-7.437
MOL_02_009342,CO[C@H](O)c1ccc(-c2c(N)ncnc2N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+](C)C)CC2)cc1,-7.436
MOL_02_008955,O[C@H](NCc1ccccc1Cl)c1ccc2ccccc2[nH+]1,-7.436
MOL_02_003744,Cc1cccc(N[C@H](O)[N@@H+](Cc2ccc(N(O)O)cc2)C[C@H](O)NO)c1,-7.432
MOL_02_005244,O[C@H]([NH2+]Cc1cccc(-c2cccc(C[NH+]3CCCCC3)c2)c1)c1ccc2c(c1)OCO2,-7.43
MOL_02_000400,CC(C)c1cccc(C(C)(C)[NH2+][C@H](O)Nc2ccc3ccccc3n2)c1,-7.429
MOL_02_002599,COc1ccc(C(O)(O)NC[C@H](O)Nc2ccccc2)cc1,-7.429
MOL_02_009719,Cc1ccc(-c2cn(CC[NH+]3CCC3)c(C3CCN(c4ncnc(N)c4[C@H]([NH3+])[O-])CC3)[nH+]2)cc1C(Cl)(Cl)Cl,-7.426
MOL_02_003544,Cc1cccc(CC[NH2+][C@@H](CO)Cc2ccc(OCc3ccc(C[C@@H](C)[NH2+]CCc4cccc(C)c4)cc3)cc2)c1,-7.425
MOL_02_004471,COc1cc(C[NH2+][C@H]([O-])c2cc(N[C@H](O)c3cc(-c4ccccn4)c(Cl)cc3C)n(-c3ccccc3)n2)ccn1,-7.425
MOL_02_009795,O=c1cc(N2CCO[C@@H](CCl)C2)nc(C[C@H](O)Nc2ccc(Cl)cc2)[nH]1,-7.424
MOL_02_009881,COCC[NH2+]CCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)[nH+]c1C1CCN(c2ncnc(N)c2C[NH3+])CC1,-7.423
MOL_02_008842,CC(C)(O)C[NH2+][C@H](O)N1[C@H](O)N(c2cccc(C(Cl)(Cl)Cl)c2)[C@H]2CC[C@H](O)[C@H]2[C@@H]1c1ccc(C[NH3+])cc1,-7.423
MOL_02_009432,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CCO)CC2)c1C[NH3+],-7.422
MOL_02_007522,CN(CC[N@H+](C)[C@H](O)NCc1ccccc1)[C@H](O)[NH2+]Cc1ccccc1,-7.42
MOL_02_009043,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3[C@@H]3CC[NH2+]C3)CC2)c1[C@H]([NH3+])[O-],-7.42
MOL_02_004548,Cc1ccc(CN2CC[N@@H+](Cc3ccc4ncccc4c3)C[C@H]2CCO)cc1,-7.418
MOL_02_004755,[NH3+]Cc1cc2cc3c(cc2nc1CC[C@H](O)OC1CCCCC1)OCO3,-7.418
MOL_02_009397,C[NH+](C)C[C@@H]1CN([C@H](O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2ccccc21,-7.418
MOL_02_002816,[O-][C@@H](c1ccc(N[C@@H](O)c2ccccc2Cl)cc1)[N@@H+]1CC[C@@]2(CC[C@@H]([C@H](O)[NH2+]CC[NH+]3CCCCC3)C2)Cc2ccccc21,-7.417
MOL_02_008383,CC(C)(C)c1ccc(N[C@H](O)[NH2+]C[C@H](c2ccc(C(C)(C)C)cc2)N2CC[NH+](C3CCCCC3)CC2)cc1,-7.417
MOL_02_008177,C[NH2+][C@H](NC[NH3+])N[C@@H]1CC(C)(C)Oc2ccc(C[NH3+])cc21,-7.414
MOL_02_007934,COc1ccc(C[NH+](CCC[NH3+])Cc2ccc(OC)cc2OC)c(OC)c1,-7.414
MOL_02_003998,Cc1c(C[C@H](C[NH3+])[C@H]([NH3+])[O-])ccc(OCC(O)O)c1C,-7.413
MOL_02_009571,Cc1ccc(C[C@H](CC(C)(C)[NH3+])[C@H]([O-])[NH+]2CCN(c3ncnc4c3[C@@H](C)OC4)CC2)cc1Cl,-7.412
MOL_02_002314,CC(C)(C)[NH2+][C@H]([O-])[C@@H]1C[C@H]2CCCC[C@@H]2C[N@H+]1C[C@H](O)[C@H](Cc1ccccc1)N[C@H](O)c1ccc2ccccc2n1,-7.41
MOL_02_004799,[NH3+][C@H](CC[C@H](O)[NH2+][C@H](CCCCc1ccccc1)[C@H](O)NCC(O)O)C(O)O,-7.41
MOL_02_006680,[O-][C@H](c1ccncc1)[N@@H+]1CC[C@@H](O)[C@H](O)[C@H](N2CCC(Cl)(Cl)CC2)C1,-7.408
MOL_02_007723,CCC(CC)Cn1cc(N)c([C@H](O)N[C@H](CCCN[C@@H](N)[NH3+])[C@H]([NH3+])O)n1,-7.408
MOL_02_009901,Cc1cnn(C)c1-c1cc([C@H](O)N[C@@H]2C[NH2+][C@@H](CCO[C@H](C)O)C[C@H]2c2ccc(Cl)c(Cl)c2)oc1C,-7.407
MOL_02_002807,N[C@@H]([NH3+])NCCC[C@H](CO)[NH2+][C@H]([O-])[C@H](CCCN[C@@H](N)[NH3+])N[C@H](O)c1ccccc1,-7.406
MOL_02_009706,CC(C)c1cc(-c2cn(CC[NH+]3CCC3)c(C3CCN(c4ncnc(N)c4[C@H](N)O)CC3)n2)ccn1,-7.405
MOL_02_005050,COc1ccc([C@H](O)[NH2+]C[C@H](O)N2CC[NH+]([C@H]([O-])c3ccco3)CC2)cc1,-7.405
MOL_02_008792,COc1ccc(C[C@@H]2C[C@@H](O)N(CC[NH2+][C@H](O)C[N@@H+]3[C@@H]([O-])[NH2+]C4(CCCC4)[C@H]3[O-])[C@H]2O)cc1,-7.403
MOL_02_009913,CC(C)(C)[NH2+]CCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)[nH+]c1C1CCN(c2ncnc(N)c2[C@H]([NH3+])[O-])CC1,-7.402
MOL_02_003771,Cc1c2cc[nH+]c([C@H](O)NCC[NH+](C)C)c2cc2c3cc(O[C@H](O)NCCC[C@H](O)OCc4ccccc4)ccc3n(C)c12,-7.4
MOL_02_007809,[NH3+][C@@H]1C[C@@H]([NH3+])CN(c2nc(NO)nc(N3C[C@H]([NH3+])C[C@H]([NH3+])C3)n2)C1,-7.398
MOL_02_004831,CCOc1ccc(N[C@H](O)[C@H](O)NNCc2ccccc2Cl)cc1,-7.396
MOL_02_009735,CCc1ncc2cc(-c3ccccc3)c(-c3ccc(C[NH+]4CCC([C@H]([NH3+])O)CC4)cc3)nc2n1,-7.396
MOL_02_003085,O[C@H](Nc1cc(Cl)ccc1Cl)c1cc[nH+]c([C@H](O)Nc2cc(Cl)ccc2Cl)c1,-7.393
MOL_02_009414,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(Cl)c(OC(Cl)Cl)c4)cn3CC[NH+]3CCC3)CC2)c1[C@H]([NH3+])[O-],-7.393
MOL_02_007041,[NH3+]CC[C@H](O)[NH2+][C@H]1CC[C@H](CC[NH+]2CCN(c3cccc4c3OCO4)CC2)CC1,-7.392
MOL_02_000112,Nc1cc2c(nn1)CC[N@H+]([C@H]([O-])c1ccccc1Oc1cccnc1)C2,-7.391
MOL_02_006656,C[C@H](NN[C@@H]1CC[C@@H](O)[NH2+]1)c1ccc(N2[C@H](O)[C@H](Cc3ccc(O)cc3)[NH2+][C@@H]2C)cc1,-7.391
MOL_02_009947,Cc1ccc(-c2cn(CC[NH+]3CCC3)c(C3CCN(c4ncnc(N)c4C[NH3+])CC3)n2)cc1Cl,-7.391
MOL_02_009122,Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2C[C@@H]2CC[NH2+]2)CC1,-7.39
MOL_02_007287,Oc1ccc(CC[NH+]2CCC(Nc3[nH+]c4ccccc4n3Cc3ccc(Cl)cc3)CC2)cc1,-7.389
MOL_02_009392,Cc1ccc(C2(N[C@H](O)c3cc(-c4c(C)cnn4C)c(C)o3)CC[NH2+]CC2)cc1C,-7.389
MOL_02_009680,NCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2C[C@@H]2CC[NH2+]2)CC1,-7.389
MOL_02_009980,Cc1cc(-c2cn(CC[NH2+]C3CCCC3)c(C3CCN(c4ncnc(N)c4C[NH3+])CC3)n2)ccc1Cl,-7.387
MOL_02_009698,Cc1ccc([C@H](C[NH+]2CCC(Cl)CC2)[C@H]([O-])[NH+]2CCN(c3ncnc4c3[C@@H](C)C[C@H]4O)CC2)cc1,-7.387
MOL_02_003618,[NH3+]C[C@@H]1Cc2cn(C(O)(O)c3cccc4ccccc34)c3cccc(c23)O1,-7.387
MOL_02_009255,O=c1cc(N2CCOCC2)nc(C[C@H](O)N2c3ccccc3C[C@H]2c2ccc(Cl)cc2)[nH]1,-7.387
MOL_02_002736,C[NH+](C)CCn1ccc2c(O)cccc21,-7.387
MOL_02_006020,O[C@H](CCc1cccc(-c2ccccc2)c1)N1CCCCC1(O)O,-7.386
MOL_02_009247,O=c1cc(N2CCOCC2)nc(C[C@H](O)Nc2ccccc2OCc2cccnc2)[nH]1,-7.386
MOL_02_009070,CNc1cc(-c2ccc([C@H](O)[NH2+][C@@H]3CNCC[C@H]3c3ccc(C)cc3)o2)ncn1,-7.385
MOL_02_007913,CC(C)(C)N[C@H](O)[C@H](c1ccncc1)[N@@H+](c1ccc2c(c1)OCO2)[C@H]([O-])C[NH2+][C@H](O)c1ccco1,-7.384
MOL_02_008627,CO[C@H](O)[C@@]1(C)[NH2+][C@@H](c2ccccc2C)[C@H]2[C@@H]1[C@H](O)N(c1ccccc1)[C@@H]2O,-7.384
MOL_02_004275,Cc1ccc(C(O)(O)NN[C@H](c2nc3ccc(N(O)O)cc3[nH]c2=O)[C@H](O)c2ccc(N(O)O)cc2)cc1,-7.384
MOL_02_005180,Cc1ccc2c(c1)[C@@H](NN[C@H](C)NO)[C@@H](O)N2C[NH+]1CCN(c2ccccc2)CC1,-7.384
MOL_02_006350,COc1ccc(CNC(O)(O)c2ccc3c(c2)[C@@H](NNc2ccccc2C)[C@@H](O)N3)cc1,-7.381
MOL_02_006344,Cc1ccc(CCC[NH2+][C@H](O)[C@@H]2C[N@H+](Cc3ccccc3)[C@@H]([O-])[C@H]2O)cc1C,-7.38
MOL_02_002435,O[C@H](Nc1ccc(C2CCCCC2)cc1)c1nc(-c2cccc3ccccc23)oc1Cc1ccc(OC(O)(O)O)cc1,-7.379
MOL_02_009450,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(Cl)c(Cl)c4)cn3CC[NH+]3CCCC3)CC2)c1[C@H]([NH3+])[O-],-7.379
MOL_02_003650,COc1ccc2ccc(OC)c([C@@H]3[C@@H](C[NH3+])[C@@H]([NH3+])O[C@@H]4CC(C)(C)C[C@@H](O)[C@@H]34)c2c1,-7.378
MOL_02_004493,CO[C@H](O)c1c(O)cc(O)c(C)c1CC[C@H](O)N(O)c1ccccc1,-7.377
MOL_02_001071,O[C@H](CNC(O)(O)c1ccc(N(O)O)cc1)C[C@H](Cc1ccccc1)[C@H](O)[NH2+]Cc1ccc(Cl)cc1Cl,-7.377
MOL_02_001547,C[C@H](Cc1ccc2ccccc2c1)[C@H](O)NO,-7.377
MOL_02_009648,Cc1c(N)ncnc1N1CCC(c2[nH+]c(-c3ccc(C(Cl)(Cl)Cl)c(Cl)c3)cn2CC[NH+]2CCCC2)CC1,-7.377
MOL_02_008856,Cc1nc2c(OCc3c(Cl)cccc3Cl)cccn2c1[C@H]([O-])[NH2+]Cc1ccccc1[C@H](O)[C@H](C)O,-7.376
MOL_02_007242,Nc1ncnc2c1ncn2CCO,-7.375
MOL_02_009379,O=c1cc(N2CCOCC2)nc(C[C@H](O)N2CCc3c(Cl)cc(Cl)cc32)[nH]1,-7.374
MOL_02_002343,COc1cc(CC[C@H](O)[NH2+][C@H](O)C(C)C)cc(OC)c1OC,-7.372
MOL_02_000651,Cc1cncc(C)c1[C@H](O)Nc1ccc(C[C@H]([NH2+][C@H]([O-])c2c(C)cncc2C)C(O)O)cc1,-7.37
MOL_02_005307,Cc1ccc(NC[C@@H]2[C@@H](O)[NH2+][C@@H]([O-])N2c2ccccc2)cc1,-7.37
MOL_02_009674,Cn1ccc2c(N[C@H](O)Cc3nc(N4CCOCC4)cc(=O)[nH]3)cccc21,-7.37
MOL_02_008936,OC(O)CCC[NH2+][C@@H]1c2cccc3cccc(c23)[C@H]1O,-7.369
MOL_02_002404,CCCC[C@H](O)[C@@H]1C[C@@H](Cc2ccccc2)CCN1CCC[NH2+][C@H](O)Nc1cccc(-c2nnnn2C)c1,-7.368
MOL_02_000110,CC[N@@H+](Cc1ccc(C[C@@H]2c3ccccc3N[C@H]2O)o1)C(C)(O)O,-7.367
MOL_02_005726,CO[C@H](O)C[C@H](N[C@H](O)[C@@H]1CCC[N@H+]([C@H](O)CCC2CC[NH2+]CC2)C1)c1cccnc1,-7.366
MOL_02_009908,Cc1cccc2c1C(C)(C)CN2[C@H](O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,-7.366
MOL_02_004683,[NH3+]Cc1ccc([C@H](O)OC[C@H]([O-])[NH+]2CCCC2)cc1,-7.362
MOL_02_009981,Cc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(C)C)c3)cn2CC[NH+]2CCC2)CC1,-7.362
MOL_02_003478,CC[NH2+][C@@H]1Nc2cccc(C)c2C(O)(O)N1,-7.361
MOL_02_003607,[NH3+]C[C@H](O)c1ccc(O)c(C2CCCCC2)c1,-7.36
MOL_02_006103,COc1cc2ncnc(N3CC[NH+]([C@H](O)Nc4cc(C)cc(C)c4)CC3)c2cc1OC,-7.36
MOL_02_009348,Cc1cc(-c2cn(CC[NH2+]C(C)C)c(C3CCN(c4ncnc(N)c4C[NH3+])CC3)[nH+]2)ccc1Cl,-7.36
MOL_02_008738,CCOC(O)(O)[C@H](NCC[NH2+][C@H](c1ccccc1O)C(O)(O)OCC)c1ccccc1O,-7.359
MOL_02_009151,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCCC3)CC2)c1C[NH3+],-7.358
MOL_02_006152,CC(O)(O)[C@@H]1CC(O)(O)[C@@H]2[C@@H](Cc3ccccn3)[C@@H]([O-])[N@@H+]2[C@H]1C(O)O,-7.358
MOL_02_009844,Cc1ccc([C@@H]2CC[NH2+]C[C@H]2Nc2ccc([C@H](N)O)c3ncncc23)cc1Cl,-7.357
MOL_02_005027,[NH3+]CC[C@H](N[C@H](O)c1ccc(-c2ccccc2)o1)[C@H]([O-])[NH+]1CCNCC1,-7.355
MOL_02_007239,C[C@@H]1CCC[N@H+]([C@H]([O-])[C@H](Cc2cccc([C@@H](N)[NH3+])c2)NC(O)(O)c2ccc3ccccc3c2)C1,-7.355
MOL_02_009032,Cc1ccc([C@H](N[C@H](O)c2ccc3cnncc3c2)C2CC[NH2+]CC2)cc1C,-7.355
MOL_02_000416,CC(C)[C@H]([NH2+][C@H](O)[C@H](O)Nc1ccc(Cl)cc1)[C@H]([O-])[NH2+][C@H](CC(O)O)[C@H](O)COc1c(Cl)c(Cl)cc(Cl)c1Cl,-7.353
MOL_02_001718,Cc1ccccc1[C@H](O)NN[C@H](O)c1cccc(NC(O)(O)c2c[nH]c(=O)[nH]c2=O)c1,-7.352
MOL_02_004029,O[C@@H]1[C@H]2CC[N@H+](CC2)[C@H]1Cc1ccncc1,-7.352
MOL_02_008367,OC(O)CC[NH2+][C@H](O)[C@H](Cc1ccc(-c2ccccc2)cc1)C[C@H](Cc1ccc(-c2ccccc2)cc1)C(O)O,-7.35
MOL_02_006347,[NH3+][C@@]([O-])(O)c1ccc(N[C@H](O)CO[C@H](O)c2c3c([nH+]c4ccccc24)[C@@H](Cc2ccc4c(c2)OCO4)CCC3)cc1,-7.35
MOL_02_003670,CC[C@H](CO)[NH2+]Cc1ccc(-c2ccccc2Cl)o1,-7.349
MOL_02_005610,[NH3+]Cc1cccc(-c2ccc(N3CCC(O)CC3)nn2)c1,-7.349
MOL_02_001654,Oc1cccc2c(O[C@H](O)c3ccccc3)cccc12,-7.348
MOL_02_002840,O=c1[nH]cccc1[C@H](O)OC[C@H](O)[NH2+]C1CCCCCCC1,-7.348
MOL_02_001004,Cc1cc(O)cc(C)c1C[C@H]([NH3+])[C@H](O)N1Cc2ccccc2C[C@H]1[C@H](O)N[C@H](C)[C@H](O)[NH2+]C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,-7.346
MOL_02_005889,C[C@H](O)[C@@H]1[C@@H]([O-])[N@H+]2[C@H](C(O)O)[C@H](CO[C@H](O)c3cccnc3)C[C@@H]12,-7.346
MOL_02_009876,CC(C)[C@H](O)[NH+]1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6([NH3+])CCC6)cc5)c4n3)c2)CC1,-7.345
MOL_02_007238,CN(Cc1ccccc1)c1ccc(N2[C@H](O)CC[C@@H]2O)cc1N(O)O,-7.345
MOL_02_003717,COc1cc(CNN[C@H](O)c2cccc3ccccc23)ccc1OC[C@H]([NH3+])[O-],-7.345
MOL_02_008396,CN(C)c1ncnc2c1cnn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,-7.345
MOL_02_002125,Cc1ccccc1-c1cn(-c2cc(C(O)O)ccn2)cc1C[NH3+],-7.34
MOL_02_009129,C[C@@H]1Cc2c(O)cccc2N1[C@H](O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,-7.339
MOL_02_001074,Cc1nc2cnccc2n1-c1ccc([C@@H]2C[C@@H](O)Nc3c(c(-c4ccccc4)nn3C)N2)cc1,-7.338
MOL_02_002449,CC[C@H](O)C[NH+]1CCN([C@H](O)c2cnn(-c3ccccc3Cl)c2)CC1,-7.338
MOL_02_002992,Cc1cccc(CCc2noc([C@H]([O-])[NH2+]C[C@@H]3CCCO3)c2C(O)O)c1,-7.337
MOL_02_009589,Cc1ccccc1-c1cccc2c1CCN2[C@H](O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,-7.337
MOL_02_000447,Oc1ccc([C@H](O)N[C@@H]2C[NH2+]C[C@H]2O[C@H](O)c2cc(O)c([C@H](O)Nc3ccccc3C(O)O)c(O)c2)cc1,-7.336
MOL_02_008927,N[C@@H]([NH3+])Nc1ccc(CCNc2cnc3ccccn23)cc1,-7.336
MOL_02_001313,COc1nc([C@@H]2NOC[C@@H](COc3ccc(Cl)cc3C)N2)ccc1-c1ccnc(C)c1,-7.335
MOL_02_008501,Cc1ccc2c(NCC[NH+]3CCC(C[NH3+])(c4ccccc4)CC3)cc[nH+]c2c1,-7.335
MOL_02_007384,C[C@H](NNC([NH3+])NN[C@H](C)c1ccccc1)c1ccccc1,-7.333
MOL_02_009278,[NH3+][C@H](COc1cncc(CCc2ccncc2)c1)Cc1cccc2ccccc12,-7.331
MOL_02_006649,Cc1ccc([C@H](CC[NH+](C)C)N[C@H](O)c2c(C)cccc2C)cc1,-7.331
MOL_02_000933,OC(O)c1ccc2c(c1)nc(NC1CC1)c1nc(NCc3cccc[nH+]3)ncc12,-7.33
MOL_02_001506,Cc1ccc(C)c(N[C@H](O)C[N@H+](C)C[C@H](O)Nc2ccc(Cl)c(Cl)c2Cl)c1C,-7.329
MOL_02_005556,[NH3+][C@H](CC[C@H](O)[NH2+][C@H](CC[C@H](O)OCc1ccccc1N(O)O)[C@H]([O-])[NH2+]CC(O)O)C(O)O,-7.328
MOL_02_006259,Cc1ccc(-c2ncccc2Cl)cc1[C@H](O)Nc1cc([C@H](O)NC[C@H](C)[NH3+])[nH+]n1-c1ccccc1,-7.327
MOL_02_001685,COc1cc(CNN[C@H](C)[NH2+][C@@H]2C[C@H]3CC[C@@H]2C3)ccc1O,-7.327
MOL_02_009997,Cc1ccc([C@@H]2CC[NH2+]C[C@H]2N[C@H](O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C,-7.326
MOL_02_003462,Oc1c(Cl)cc(C[C@@H]2C[C@@H](O)[NH2+][C@H]2O)cc1Cl,-7.326
MOL_02_000764,Nc1c2c([nH+]c3ccccc13)CC[C@@H](Cc1cccc(N(O)O)c1)[C@H]2O,-7.326
MOL_02_004695,C[C@H](N[NH2+][C@@H]1CC[C@@H](O)N1Cc1cccc2ccccc12)C1CCCCC1,-7.325
MOL_02_008780,Oc1cc([C@H](O)O[C@@H]2C[C@@H](C(O)O)C[C@@H](O[C@H](O)c3cc(O)c(O)c(O)c3)[C@H]2O)cc(O)c1O,-7.325
MOL_02_009263,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCCC3)CC2)c1-c1ccccc1Cl,-7.324
MOL_02_009321,Cc1ccc([C@H](C[NH2+]C(C)C)[C@H]([O-])[NH+]2CCN(c3ncnc4c3[C@@H](C)CC4)CC2)cc1,-7.324
MOL_02_008191,COc1cc2c(cc1OC)[C@@H](O)[C@@H](Cc1cccc(O)c1)O2,-7.321
MOL_02_009425,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCC3)CC2)c1[C@H]([NH3+])[O-],-7.321
MOL_02_009728,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCC3)CC2)c1-c1ccc(Cl)cc1,-7.32
MOL_02_008934,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CCCCC[NH2+][C@H](O)Cc2ccccc2)[C@@H](O)[C@H]1O,-7.32
MOL_02_007058,C[C@H](N[C@H](O)CC[NH3+])[C@H](O)N[C@H](Cc1ccccc1)C(O)O,-7.32
MOL_02_001930,[NH3+][C@@H]1Nc2ccc(Oc3ccccc3)cc2CN1CC[C@H](O)[NH2+][C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-7.32
MOL_02_002684,Cc1cccc(CN[C@H](C[NH3+])[C@H](N)C[NH3+])c1,-7.319
MOL_02_007475,O[C@@H](Nc1cc(Cl)ccc1Cl)[NH2+]CC1CC[NH+](Cc2ccc(Cl)cc2)CC1,-7.319
MOL_02_009522,Cc1ccc(C(O)(O)NC[C@H](O)C[N@H+]2CCC[C@@]3(CCN(c4ncnc(N)c4C4CC4)C3)C2)c(C)c1,-7.319
MOL_02_009726,CC(C)[NH2+]C[C@H](Cc1ccc(Cl)c(Cl)c1)[C@H]([O-])[NH+]1CCN(c2ncnc3c2[C@@H](C)CC3)CC1,-7.319
MOL_02_010012,Cc1ccc([C@H]([C@@H]2COCC[NH2+]2)[C@H]([O-])[NH+]2CCN(c3ncnc4c3[C@@H](C)C[C@H]4O)CC2)cc1,-7.319
MOL_02_009072,Nc1ncnc(N2CCC(c3nc(-c4ccccc4Cl)cn3CC[NH+]3CCC3)CC2)c1C[NH3+],-7.318
MOL_02_009017,Cc1ccc([C@H](C[NH2+]C2CCOCC2)[C@H]([O-])[NH+]2CCN(c3ncnc4c3[C@@H](C)C[C@H]4O)CC2)cc1,-7.317
MOL_02_003966,C[C@H](O)Nc1cccc(N[C@@H](O)c2ccc([C@@H](O)Nc3cccc(N[C@H](C)O)c3)cn2)c1,-7.317
MOL_02_004883,CCCC(CCC)[C@H](O)[NH2+]Cc1ccc2c(cnn2-c2ccc([C@H](O)OC(C)(C)C)cc2)c1,-7.316
MOL_02_007385,C[C@H]([NH3+])NN[C@H](C)c1ccccc1N(O)O,-7.316
MOL_02_001641,Cc1ccc2c(c1)c(N)nc1c([C@H]([NH3+])[O-])nnn12,-7.315
MOL_02_008985,Cc1ccc(N[C@H](O)c2cccnc2CCCc2ccncc2)cc1,-7.315
MOL_02_009259,Nc1nn(CCO)c2nc(-c3ccc(C[NH+]4CCC(n5c(=O)[nH]c6ccccc65)CC4)cc3)c(-c3ccccc3)cc12,-7.315
MOL_02_000424,Cc1ccc(C)c(N[C@H](O)[C@H](O)[C@H]([C@H](O)c2ccncc2)[C@@H]2O[C@@H](O)c3ccccc32)c1,-7.314
MOL_02_006490,OCCNc1ccc([NH2+]CCO)c2c1[C@H](O)c1c(O)ccc(O)c1[C@@H]2O,-7.314
MOL_02_009458,CC[NH+](CC)CCn1cc(-c2ccc(Cl)c(C)c2)nc1C1CCN(c2ncnc(N)c2C[NH3+])CC1,-7.313
