DrugGEN_MOL_ID,SMILES,DEEPScreen_Confidence_Score
MOL_02_003697,Cc1ccc(N2CCN(C(O)c3nn(C)c4c3CC(O)(O)c3ccccc3-4)CC2C)cc1,0.556
MOL_02_002645,Cc1cccnc1CN1CCC2(CC1)CCN(c1ccc(-c3cncnc3)cc1)C2O,0.556
MOL_02_000972,Cc1cc(C(O)(O)NC(CCn2ccnc2C)C(O)N2CCC(C)CC2)cc(C)c1N,0.556
MOL_02_005442,CN(Cc1ccc(OC(Cl)Cl)cc1)C(O)c1ccc2nccnc2c1,0.556
MOL_02_002457,COc1ccc2c(c1)CCc1c-2cc(-c2ccccc2)n1-c1ccc(O)c(C(O)O)c1,0.556
MOL_02_006740,NC(O)c1cc(-c2cnn(C(Cl)Cl)c2)c2ccc(CN3CCOC(C(Cl)(Cl)Cl)C3)cc2n1,0.556
MOL_02_003177,Oc1ccc2c(c1)CC1C3CCCCC23CCN1CC1CCCCC1,0.556
MOL_02_002704,COc1cc(CN)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,0.556
MOL_02_003632,COCCCn1nc(C)c2c(C)cc(C(C)N(C3CC3)C(O)C3CNCCN3)cc21,0.556
MOL_02_008552,CCc1cccc(C2(C(Oc3nc(C)cc(C)n3)C(O)O)NCC(O)N(Cc3ccc(OC)cc3)c3ccccc32)c1,0.556
MOL_02_009219,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CC2CCN2)CC1,0.556
MOL_02_009582,CCC1Cc2ccccc2N1C(O)Cc1nc(O)cc(N2CCOCC2)n1,0.556
MOL_02_009729,NCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CCNCC2CC2)CC1,0.556
MOL_02_009818,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CCN3CCCCC3)CC2)c1-c1cccc(Cl)c1,0.556
MOL_02_009433,Cc1ccc(CC(CC(C)(C)N)C(O)N2CCN(c3ncnc4c3C(C)CC4)CC2)cc1Cl,0.556
MOL_02_009288,NC(O)CCc1cnc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn12,0.556
MOL_02_009652,CC1OC2CC(O)OC2C2C(O)c3ccccc3C(O)C12,0.556
MOL_02_019520,CCc1cnc(N2CCC(c3ncc4c(Nc5ccc(-n6cncn6)nc5C)nccn34)CC2)nc1,0.556
MOL_01_028016,NCc1ccc(CNCC2(c3cccc4cc(F)ccc34)CC2)cc1N1CCNCC1,0.528
MOL_01_025374,NCc1cccc(-c2nnc3n2N=C(c2cc(CN)ccc2CN)CC3)c1,0.528
MOL_02_007525,CCNC(O)c1cn2ncnc(Nc3cc(NC(O)c4cccc(N5CCOCC5)c4)ccc3C)c2c1C,0.528
MOL_02_003569,Cc1cccc(CN2CCN(C)CC2C2NCCN2)c1C,0.528
MOL_02_007000,CCOC(O)C(Cc1ccccc1)NC(O)C(CO)NC(O)C(NC(O)c1cccc(O)c1C)C(C)C,0.528
MOL_02_002486,Cc1ccc(-c2noc(C3CC(NCCCO)C3)n2)cc1NC(O)c1cnc2ccccn12,0.528
MOL_02_006538,CCN(c1cccc(C)c1)C(O)(O)c1cn(CC(O)OC)c2ccc(N(O)O)cc12,0.528
MOL_02_004942,CCOc1ccc(C(CCC(O)O)NNC(O)c2cccc(C(O)(O)Nc3ccccc3OC)c2)cc1,0.528
MOL_02_008779,COc1ccc(C(O)N(C)C2CCN(C)CC2)cc1C(O)(O)Nc1cc(C)ccc1C,0.528
MOL_02_003060,COC1CCC2(CC1)Cc1ccc(O)cc1C21NC(N)N(C)O1,0.528
MOL_02_005572,Oc1nnc(Cc2ccc(Cl)c(C(O)NC3CC(O)c4ccccc43)c2)c2ccccc12,0.528
MOL_02_005271,CCCCC(NC(O)C(NCC(NCC(N)CC)C(C)C)c1ccccc1)C(O)O,0.528
MOL_02_005334,Cc1cc(Nc2ncnc3ccn(CCO)c23)ccc1Oc1cccc(C(O)NC(C)(C)C)c1,0.528
MOL_02_005914,COc1cccc(N2CCN(C3C(C)C(O)N(c4ccc(C(Cl)(Cl)Cl)cc4)C3O)CC2)c1,0.528
MOL_02_008598,OC(Nc1cccc(C(O)OCC2CCCN2)c1)c1ccoc1,0.528
MOL_02_007237,Cc1nc(NC(C)c2cccc(-c3cnc(NCC4CCCO4)nc3)c2)cc(-c2ccc3occ(C)c3c2)n1,0.528
MOL_02_006379,COc1ccc(CCC(c2ccccc2)N2CCN(CC(C)C)CCC2O)cc1,0.528
MOL_02_005945,CCC(O)Nc1cccc(CN2c3nc(NCCCCN(CC)CC)ncc3CN(c3cc(OC)cc(OC)c3)C2O)c1,0.528
MOL_02_004598,Cc1cc(NC2CCCCC2)c(C(O)NCCO)cc1C(N)(O)O,0.528
MOL_02_003190,CCN1CCN(Cc2ccc(NC(O)c3ccc(C)c(NC(O)c4ccnnc4)c3)cc2C(Cl)(Cl)Cl)CC1,0.528
MOL_02_007655,Cc1ccc(N2C(O)Nc3ccccc3C2(O)C(O)NCc2ccco2)cc1C,0.528
MOL_02_008540,Cc1ccc2c(c1)c(-c1cccnc1O)c(C(O)O)n2Cc1cc(N(O)O)ccc1Cl,0.528
MOL_02_001836,Cc1cc(NCc2ccccc2)c2cc(NC(O)CCc3ccccc3C(Cl)(Cl)Cl)ccc2n1,0.528
MOL_02_008015,Cc1c(C(O)c2cccc3ccccc23)c2ccccc2n1C(C)CN1CCOCC1,0.528
MOL_02_001658,CC(C)n1cc(-c2ccc(CN)c(Cl)c2)c2ccc(NC(C)(O)O)cc21,0.528
MOL_02_006127,CC1CC(O)(CC(O)O)c2ccc(Cl)cc2O1,0.528
MOL_02_006257,CCN1CCN(C)CC(NC(O)c2cc(C)c(N)cc2OC)C1,0.528
MOL_02_002708,CCC1OC(CO)C(O)C(NC(O)c2ccc(C)cc2)C1OC(O)O,0.528
MOL_02_007001,CCC(O)N1CCC2(CC(n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)C1,0.528
MOL_02_003766,CN(C)c1ccc(C(c2c(O)c(C(O)(O)O)cc3cc(C(O)(O)O)ccc23)C2CCC(N(C)C)CC2)cc1,0.528
MOL_02_005172,COc1ccc(C)cc1CN1CCN(Cc2nccn2C)C(C)C1,0.528
MOL_02_001182,COC(O)c1ccc(C(C(O)NCc2ccccc2)N(Cc2ccco2)C(O)c2cnccn2)cc1,0.528
MOL_02_008953,CCN(C)Cc1cccc(OCC(O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,0.528
MOL_02_002969,CCC(C)CCN1c2ccccc2C(O)(c2ccc3c(c2)OCO3)C1O,0.528
MOL_02_000427,COC1C(OC2c3c(cc4c(c3O)C(O)c3c(O)cccc3C4O)C(O)C(C)(O)C2OC)OC(C)C(O)C1O,0.528
MOL_02_006147,Cc1cccc(N(C(O)c2ccc(CN3CCOCC3)o2)C(c2ccc(Cl)cc2)C(O)NC(C)(C)C)c1,0.528
MOL_02_007187,COc1cc(C(O)NC2CCN(C)CC2)c(Cl)cc1Nc1ncc(C(Cl)(Cl)Cl)c(Oc2cccc3c2C(O)N(CCCl)C3C)n1,0.528
MOL_02_003585,Cc1cc(NC2(O)CCCC2)cc2ncnc(Nc3ccc(Cl)cc3OC(C)C(O)N(C)C(C)C)c12,0.528
MOL_02_008681,CN(C)c1ccc(Nc2nccc(-c3ccc(Oc4ccccc4N)cc3)n2)cc1,0.528
MOL_02_003532,OC1CCCC2(c3ccccc3N(Cc3ccc(Cl)cc3)C2O)N1c1ccccc1,0.528
MOL_02_002896,Cc1nc(C(Cl)(Cl)Cl)nc(C)c1C(O)N1CC2CN(CCC3(c4ccccc4)CN(C(O)C4CCOC4)C3)CC2C1,0.528
MOL_02_004566,Cc1cc(-c2ccc3ncc(C(O)C4CC4)c(Nc4ccc(NC5CCNC5)nc4)c3c2)cc(C)c1O,0.528
MOL_02_006782,CCC(c1cccc(C)c1)n1c(C(O)OC)cnc1C,0.528
MOL_02_008709,COc1cc2ncnc(Nc3cc(C)ccc3Cl)c2cc1OC1CCN(C)CC1,0.528
MOL_02_000402,CCOC(O)C(CNc1ccc2ncnc(Nc3ccc(C)cc3C)c2c1)C(O)OCC,0.528
MOL_02_002459,Cc1nc(-c2cn3c(n2)-c2ccc(N4CCCC4CN(C)C)cc2OCC3)n(C(C)C)n1,0.528
MOL_02_008733,CCN(CC)C(O)(O)c1ccc(N2CCCC2)c(NC(O)(O)c2ccc(Cl)cc2)c1,0.528
MOL_02_006262,Cc1cc(Nc2cc(C)nc(N)n2)cc(-c2ccc(C)c(C(Cl)(Cl)Cl)c2)c1,0.528
MOL_02_002668,Cc1ccc(-n2nc(C(Cl)Cl)cc2-c2ccc(NC(C)(O)O)cc2)cc1C,0.528
MOL_02_000142,CCc1ncnc(-c2ccc(C(O)N3CCN(CC(Cl)Cl)CC3)c(Cl)c2)c1CCc1ccc(N)nc1,0.528
MOL_02_007921,COc1ccc(N(C)C(O)c2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)cc1,0.528
MOL_02_006507,CNC(O)c1ccc(Oc2ccc(CN3CCC(N4C(c5ccccc5)CN(C5CCCCC5)C4O)CC3)cc2)cc1,0.528
MOL_02_009090,Oc1cc(N2CCOCC2)nc(CC(O)Nc2ccc(Cl)cc2)n1,0.528
MOL_02_009323,CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(C)c3)cn2CCN2CCC2)CC1,0.528
MOL_02_009076,CC1(C)CN(C(O)Cc2nc(O)cc(N3CCOCC3)n2)c2cccc(Cl)c21,0.528
MOL_02_009913,CC(C)(C)NCCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2C(N)O)CC1,0.528
MOL_02_009041,NCCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2C(N)O)CC1,0.528
MOL_02_009985,Cc1ncc(-c2ccc3nccn3n2)cc1NC(O)c1ccc(Cl)cc1,0.528
MOL_02_009773,Cc1ncc(-c2ccc3nc(NC(C)O)cn3n2)cc1NC(O)(O)c1ccc(Cl)cc1,0.528
MOL_02_009520,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(Cl)c3)cn2CCN2CC(Cl)C2)CC1,0.528
MOL_02_009900,CCn1c(-c2nonc2N)nc2c(CCCO)ncc(OCCCN)c21,0.528
MOL_02_019881,OC(NC1CCC2CCC1N2Cc1c(Cl)cccc1Cl)n1ccc2nnc(C3CCC4NCCN4C3)c-2c1,0.528
MOL_02_016016,Nc1nc(O)c2nc(-c3ccc(CN4CCC(n5c(O)nc6ccccc65)CC4)cc3)c(-c3ccccc3)nc2n1,0.528
MOL_02_030749,OC(CN1c2c(cnn2-c2ccccc2)C2NCCN2C1O)NCCc1ccccc1,0.528
MOL_02_032259,NCc1ccc(Nc2ccc3c(c2)C(O)N(C2CCC(O)NC2)C3)nn1,0.528
MOL_02_037086,NCc1cnc2c(NC3CC3)cc(Nc3ccc(N4CCOCC4)c(N(CN)CN)c3)nn12,0.528
MOL_01_027183,O=C(NC(CO)Cc1ccc(O)cc1)c1cccnc1Cc1ccc(Nc2ccccn2)cc1,0.5
MOL_02_001672,OC(NCc1ccccc1)N1CCc2c(c(-c3ccccc3)nn2C(O)C2CCCCC2)C1,0.5
MOL_02_000964,OC1CCC(Nc2cccc(C(O)O)c2)N1,0.5
MOL_02_007460,COCCC(Nc1ncnc2c(C(N)O)cccc12)c1cccc(NC(O)c2ccc(Cl)c(Cl)c2)c1,0.5
MOL_02_003911,CC(O)c1ccc(Nc2ccc(N(O)O)cc2)c(C(O)O)c1,0.5
MOL_02_002488,CCCCCCNC1=C(NCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C(O)=C1O,0.5
MOL_02_002816,OC(Nc1ccc(C(O)N2CCC3(CCC(C(O)NCCN4CCCCC4)C3)Cc3ccccc32)cc1)c1ccccc1Cl,0.5
MOL_02_000416,CC(C)C(NC(O)C(O)Nc1ccc(Cl)cc1)C(O)NC(CC(O)O)C(O)COc1c(Cl)c(Cl)cc(Cl)c1Cl,0.5
MOL_02_001339,Cc1ccccc1C(O)(O)C1CC(C(O)NC2(CN)CC2)N(C(O)C2(N3CCCCC3)CC2)C1,0.5
MOL_02_005100,CC(O)NC(Cc1cc(Cl)cc(Cl)c1)C(O)CNC1CC(C)(C)Oc2ccc(OC(Cl)(Cl)Cl)cc21,0.5
MOL_02_005724,OC1CN(CCN2CCCC2)C(O)C2(CCC3C(O)c4ccccc4C(O)C32)N1,0.5
MOL_02_007205,CC(NNC(O)C1COc2ccccc2O1)c1ccc(N2CCOCC2)cc1,0.5
MOL_02_008275,CC(O)CNc1nccc(-n2ccnc2Cc2cccc(NC(O)c3ccccc3Cl)c2)n1,0.5
MOL_02_001597,CC(N)NNC(C)C(C)Oc1cccc2ccccc12,0.5
MOL_02_006815,CCC(O)NC1CC(C(O)O)CC(N)C1NC(C)O,0.5
MOL_02_004307,COCCOC1CC(c2nc(-c3ccc(C)c(NC(O)c4cnc5ccccn45)c3)no2)C1,0.5
MOL_02_008063,Cc1cccc(N2CCN(C(O)CCc3c(C)nc4ncnn4c3C)CC2)c1,0.5
MOL_02_001530,Cc1cc(O)c2c(c1Cl)C(O)CCC2O,0.5
MOL_02_003818,Cc1ccc(O)c(-c2cc(-c3ccccc3)n(CCNC3CCNC3)n2)c1,0.5
MOL_02_002129,CCOc1ccc(Cl)cc1C(C)NC(O)N(C)C(O)(O)c1ccc(C)cc1,0.5
MOL_02_006382,NCc1c(-c2cccnc2)cc(-c2cccc(Nc3ccc(O)nn3)c2)nc1O,0.5
MOL_02_003269,NC1CC(C(O)Nc2cccc(OC(Cl)(Cl)Cl)c2)N(C(O)Nc2cn(C(N)O)c3ccccc23)C1,0.5
MOL_02_000417,COc1cc(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)c2c(c1)C(O)c1cc(C)cc(O)c1C2O,0.5
MOL_02_000539,CC(Nc1ccc(-c2ccnn2C)nc1)C(O)Nc1ccc(-c2ccccc2)cn1,0.5
MOL_02_006561,CCC(O)Nc1ccc2ncnc(Nc3cccc4ccccc34)c2c1,0.5
MOL_02_007800,COc1ccc(CC(C)(C)NCC(O)COc2ccc3ccccc3c2)cc1,0.5
MOL_02_006829,Cc1cccc(Cl)c1-c1noc(C)c1C(O)NC1C(O)N2C1CC(C)(C)C2C(O)O,0.5
MOL_02_006796,CCCCC1CN(C(O)(O)C2CC2)CCC12CCN(C1(C)CCN(C(O)c3c(C)ncnc3C)CC1)CC2,0.5
MOL_02_001786,Cc1ccc2nc3ccccc3c(C3C4C(ON3C(c3ccccc3)C(N)O)C(O)N(c3ccc(Cl)cc3)C4O)c2c1,0.5
MOL_02_007832,CCC1(CC)CC(NC(O)Nc2ccc3c(c2)NC(O)CO3)c2cccc(Cl)c2O1,0.5
MOL_02_002261,CC(C)c1cc(C(C)C)c(C(O)(O)NC(Cc2cccc(C(N)N)c2)C(O)N2CCC(C(O)O)CC2)c(C(C)C)c1,0.5
MOL_02_008069,CC(O)(O)c1ccc(-c2nnnn2-c2ccc(Cl)cc2)cc1,0.5
MOL_02_003763,CNC(O)c1c(-n2ccnc2)oc2cc(N(C)C(C)(O)O)c(-c3ccc4c(n3)-c3cc5c(Cl)cccc5n3CO4)cc12,0.5
MOL_02_003298,COc1ccc(CN2CC(C(N)O)Oc3ccccc32)cc1Cl,0.5
MOL_02_006091,CC(O)NC(C)c1ccc(OC2CCN(c3ncnc(NCC4(O)CCC4)c3Cl)C2)cc1,0.5
MOL_02_002469,Cc1ccc2nc(NC(O)Cc3ccc(Cl)cc3)n3nc(-c4ccco4)nc3c2c1,0.5
MOL_02_004604,Cn1ccc(Nc2ncnc3ccc(Oc4ccc(Cl)cc4Cl)cc23)n1,0.5
MOL_02_001448,COc1ccc(CC(O)N(Cc2ccncc2)Cc2cccc(OCCc3ccc(Cl)cc3)c2)cc1,0.5
MOL_02_002783,COc1cc2ncnc(Nc3cc(NC(O)c4ccccc4)c(C)cc3Cl)c2cc1OC,0.5
MOL_02_001560,CCOc1ccc(Cc2nc3cc(C(O)N(CC)CC)ccc3n2CC2CCNCC2)cc1,0.5
MOL_02_003936,CCN1c2nc(-c3ccc(OC)c(OC)c3)c(CN)c(N3CCOCC3)c2C2CCCN2C1C,0.5
MOL_02_002661,Cc1ccc2oc(C3CCN(Cc4noc(C(C)(C)C)n4)CC3)nc2c1,0.5
MOL_02_000005,COC(O)C1C(OC(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC2CCC1N2C,0.5
MOL_02_002493,CC(C)c1nc2c(cnn2-c2ccccc2)c(-c2ccc(Cl)cc2)c1CCC(O)CC(O)CC(O)O,0.5
MOL_02_008924,COc1cc(CCc2nc(N)nn2-c2ccccc2)cc(OC)c1OC,0.5
MOL_02_000869,CCc1nc2ccc(C(O)NCc3ccccc3OC)cn2c1N(C)Cc1ccc(OC)cc1,0.5
MOL_02_002932,CC(C)C(N)C(O)OCC(O)CNc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,0.5
MOL_02_001048,CON1C(O)CN(C(C)O)C1c1ccc(C)cc1C,0.5
MOL_02_000072,Cc1cc(C(O)N2c3ccccc3CCC2C)c(O)cc1O,0.5
MOL_02_000453,CCN1c2nc(-c3ccc(OC)cc3)nc(N3CCOCC3)c2C2CCCN2C1C,0.5
MOL_02_002841,COC(O)c1cn(Cc2ccc(C)cc2)c2ccc(C(C)(O)O)cc12,0.5
MOL_02_006030,Cc1ccccc1C(O)(O)Cc1ccc(C(O)N2CCN(c3cccc(C)c3C)CC2)o1,0.5
MOL_02_001073,COCC(c1ccccc1CONC(c1cc(C(Cl)(Cl)Cl)cc(C(Cl)(Cl)Cl)c1)C(C)O)C(O)OC,0.5
MOL_02_003302,OCCNc1nc2cc3c(c-2c(O)n1-c1ccccc1)CCCC3,0.5
MOL_02_000073,COc1cc2c(cnc3c4cc(OC)c(OC(C)O)cc4ccc23)cc1OC(C)O,0.5
MOL_02_003768,OC(O)c1ccc(Cl)c(Cl)c1Nc1ccc(Cl)cc1Cl,0.5
MOL_02_003751,COc1ccc(C)cc1NC(O)COc1cccc(-n2cnnn2)c1,0.5
MOL_02_000531,CCCC(O)(O)NCc1cccnc1Oc1ccc(C)c(Cl)c1Cl,0.5
MOL_02_001737,CCCOc1ccc(C2(C(Cl)(Cl)Cl)CC(c3ccc(C)cc3)C(NC(O)CC(C)(O)O)C(O)N2)cc1,0.5
MOL_02_003407,COc1cc(Nc2c(CN)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(C)cc1C,0.5
MOL_02_003842,Cc1ccc(O)c2c1C1(CCN(CC(C)(C)C)CC1)CN2c1ccccc1NC(O)Nc1ccc(OC(Cl)(Cl)Cl)cc1,0.5
MOL_02_001124,COc1cc2nc(N3CCN(C(O)C4COc5ccccc5O4)C4CCCCC43)nc(N)c2cc1OC,0.5
MOL_02_001557,COc1ccc(NC(N)Cc2ccccc2)cc1CCC1CCCC1,0.5
MOL_02_007085,CCC(C)(C)C(O)OC1CC(C)C(O)C2CCC(C)C(CCC3CC(O)CC(O)O3)C12,0.5
MOL_02_006622,CC(C)n1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2)CC3)n1,0.5
MOL_02_002640,Nc1nc(C(Cl)(Cl)Cl)cc2c1nc(O)n2CC1CCCOC1,0.5
MOL_02_008735,CCOC(O)c1cc2c(nc1OC)-c1cnn(-c3ccc(C)cc3)c1CC2,0.5
MOL_02_002228,CC1C(O)NCC1C(O)Nc1cc(-c2cccc(OC(Cl)(Cl)Cl)c2)n(-c2ccc(Cl)cc2)n1,0.5
MOL_02_004326,CC(O)Nc1ccc2c(c1)nc(-c1nonc1N)n2C1CCC1,0.5
MOL_02_007580,CONC(O)c1cc(Nc2ncnn3cc(-c4nnc(C(Cl)Cl)o4)c(C(C)C)c23)c(Cl)cc1Cl,0.5
MOL_02_009049,Oc1cc(N2CCOCC2)nc(C(Cl)(Cl)C(O)Nc2ccc(Cl)cc2)n1,0.5
MOL_02_010036,Cc1ncc(NCC(N)CC2CNc3ccccc32)cc1CCc1ccncc1,0.5
MOL_02_009190,NCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2C2CCNC2)CC1,0.5
MOL_02_010023,COCCN(C)CCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2CN)CC1,0.5
MOL_02_009340,CCc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4CN)CC3)n2)ccn1,0.5
MOL_02_009802,Cc1cccc2c1CC(C)N2C(O)Cc1nc(O)c(Cl)c(N2CCOCC2)n1,0.5
MOL_02_034697,CC1CC(O)c2ncnc(N3CCN(C(O)C(CCNCC4CC4)c4ccc(OC(Cl)(Cl)Cl)c(Cl)c4)CC3)c21,0.5
MOL_02_021162,CN1CCN(CCNCCC(N)Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)CC3)CC1,0.5
MOL_02_037484,OC(NCc1cccnc1-n1cccn1)NC1CCN2CCCCC12,0.5
MOL_02_030815,CNC(NCc1nccn1Cc1ccccc1)N1CCN(c2cnn(C)c2)C(O)C1,0.5
MOL_02_002524,Oc1nc2cc(N(O)O)ccc2nc1C(NNC(O)c1ccncc1)C(O)Nc1cccc(N(O)O)c1,0.472
MOL_02_004160,CCC(C)C1C(O)OC1C(O)NC1CC1C(C)C(CCc1ccccc1)NC(O)C(C)NC(O)c1ccc2ccccc2c1,0.472
MOL_02_000886,CCC(c1ccc(O)cc1)C(CC(N)O)c1ccc(O)cc1,0.472
MOL_02_006992,CC1CN(C(C)CO)C(O)c2cccc(NC(O)Nc3ccc(C(Cl)(Cl)Cl)cc3)c2OC1CN(C)C(O)Nc1ccc(Cl)cc1,0.472
MOL_02_004057,COc1ccc(N2C(O)C(OC)C2c2ccccc2N(O)O)cc1,0.472
MOL_02_000931,CC1CC(Cc2ccc(-c3ccc(O)c(C(O)O)c3)o2)C(O)N1c1cccc(C(Cl)(Cl)Cl)c1,0.472
MOL_02_003990,Cc1ccc(NC(O)CN2C(O)CC(Cc3ccc(-c4ccc(C)c(C(O)O)c4)o3)C2O)cc1,0.472
MOL_02_004300,CCn1cc(C(C)NC(O)Nc2ccccc2C(O)OC)c(C)n1,0.472
MOL_02_001003,COc1cc2c(cc1OC)C(O)C(C(O)OCC1CCN1Cc1ccccc1)C2,0.472
MOL_02_007276,COc1ccc(C(C(O)NC2CCCC2)N2CCc3ccccc32)cc1,0.472
MOL_02_007780,CCCC1CC(N(C)C(C)C)CCC1NC(O)CNC(O)c1cccc(C(Cl)(Cl)Cl)c1,0.472
MOL_02_000247,CCC(O)Nc1ccc(NC(O)(O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(O)N4C)c2)cc1,0.472
MOL_02_006677,OC(Nc1cccc(C(O)(O)NC2CCCN2)c1)c1ccc(Cl)cc1,0.472
MOL_02_008576,OC1CCN(Cc2ccc(C(Cl)(Cl)Cl)cc2)CC1C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.472
MOL_02_004034,COc1cc(OC)nc(C(NC(O)C2CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)c2ccc(Cl)cc2)n1,0.472
MOL_02_001398,OC(O)CCc1cccc(C2CCCN2Cc2ccc(Cl)c(Cl)c2)n1,0.472
MOL_02_004692,CC1Cc2cc(C(O)(O)N3CCN(c4ccccc4Cl)CC3)ccc2N1C(O)C1CCC1,0.472
MOL_02_006339,Cc1ccc(NC(O)C2C(C)NC(C)NC2c2ccc(C)o2)c(C)c1,0.472
MOL_02_003286,CC(C)OC1CC(C(O)c2ccc(Cl)cc2)C(O)C(COC(O)c2ccc(N(O)O)cc2)O1,0.472
MOL_02_000549,CC(O)N1C(Cc2ccccc2)CCC1(C)C(O)NCc1cc(Cl)cc(C(Cl)(Cl)Cl)c1,0.472
MOL_02_000819,Cc1c(N(Cc2ccc(OC(Cl)(Cl)Cl)c(Cl)c2)C(O)(O)c2ccc(C(O)O)cc2)ncc2ccccc12,0.472
MOL_02_001159,COC(O)(OC)C(OC(O)COc1ccc(C)cc1C)c1cccc(N(O)O)c1,0.472
MOL_02_006575,CCNC(O)N1CCN(c2cccc(C(O)(O)N3CCN(c4ccc(Cl)cc4C(Cl)(Cl)Cl)CC3C)c2)CC1,0.472
MOL_02_000710,Oc1ncc2n(C3CC3)c3cc(N4CCNCC4)c(Cl)cc3c(O)c1-2,0.472
MOL_02_000058,CC(O)(O)NCc1cc(-c2cc(Cl)cc(Cl)c2)nc(N2CCOCC2)n1,0.472
MOL_02_001059,Cc1ccc(C(C)O)c(C2CCN(C3CCCC(C)C(O)Nc4cc(C(N)O)ccc4-c4ccnc3c4)C(O)C2)c1Cl,0.472
MOL_02_007009,OC(CCCc1ccccc1)N1CCOc2cc3ncnc(Nc4cccc(C(Cl)(Cl)Cl)c4)c3cc21,0.472
MOL_02_007718,CN(Cc1ccccc1)C1CCN(Cc2ccccc2N(O)O)CC1,0.472
MOL_02_008730,CCCC1OC(O)C(C(O)(O)c2ccccc2)C1CCO,0.472
MOL_02_007598,CNC1CCN(c2cc(-c3ccc(C(Cl)(Cl)Cl)cc3)c(CN)c3nc4ccccc4n23)C1,0.472
MOL_02_005413,COc1ccc(NC(O)c2ccco2)cc1NC(O)c1cccc(Cl)c1,0.472
MOL_02_004496,COC(O)C(NNC(C)NN)C(C(O)OC)C(O)C(O)Nc1cccc(C(Cl)(Cl)Cl)c1,0.472
MOL_02_002785,CCc1nc(NCc2ccc(OC)cc2)c2ncn(C3OC(CO)C(O)C3O)c2n1,0.472
MOL_02_006563,COc1cc2ncc(-c3cccc(C)c3)n2cc1C(O)(O)C(C)(C)C,0.472
MOL_02_006886,Cc1cnccc1-c1cnc(N)c(-c2ccc(C(O)NC(CO)c3ccccc3)c(Cl)c2)c1,0.472
MOL_02_008118,CC(C)CCOC1CC(C(O)c2ccc(N(O)O)cc2)C(O)C(COC(C)O)O1,0.472
MOL_02_006637,Cc1cccc(CNC(O)c2cc(-c3nnn(CC4CCC(CO)CC4)n3)cc(C)n2)c1,0.472
MOL_02_000815,CCOc1ccc(Cn2cnc3c(-c4ccco4)ncnc32)cc1,0.472
MOL_02_008539,OC1N(Cc2cccc(-n3nccn3)c2)CCCC12CCN(c1cnc3ccccc3n1)CC2,0.472
MOL_02_004043,CCC(O)(O)Nc1ccc2c(c1)-c1cnc(O)c3c1c(cn3C)CN2c1ccccn1,0.472
MOL_02_006140,CCCC(O)N1CCC2(CC(n3nc(-c4ccc(Oc5ccccc5)cn4)c4c(N)ncnc43)C2)C1,0.472
MOL_02_002076,COC(O)C1(Cc2ccc(Cl)cc2)C2c3cc(C(O)N4CCCC4)n(CCCCCO)c3CC2CN1C(O)c1ccccc1,0.472
MOL_02_007134,CC(C)(C)CCn1c(-c2ccc(C(O)(O)O)o2)nc2c(N)ncnc21,0.472
MOL_02_008041,COc1nc(Nc2nc(C)cc3c2nc(-c2ccc(Cl)cc2)n3C)ccc1-n1cnc(C)c1,0.472
MOL_02_003204,OCCN1CCN(Cc2cnc3c(-c4ccccc4)cnn3c2)CC1,0.472
MOL_02_001741,OC(Nc1ccc(N2CCOCC2)cc1N1CCOCC1)c1ccc(N(O)O)cc1,0.472
