SMILES,name,canvasUID,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar
CC1CCN(CC1)C(O)CN(C2(O)O)C(O)c(c23)cccc3,MOL_02_003040,12141,308.3728,2.1426,4,4,3,22,0,2,3,87.4,54.083,83.3037,35.75
OC(O)c(c1)ccc2ccc(c3c12)cccc3,MOL_02_003735,12142,224.2546,2.7026,2,2,1,17,0,0,3,40.46,39.668,66.8042,33.523
CCNC(O)C1(C)CCCN(C1)Cc(c2)oc(c23)cccc3,MOL_02_001013,12143,302.4112,2.7656,2,1,5,22,0,2,3,48.64,44.584,85.9469,38.679
CCCNc(nc1N)nc(c12)n(c(n2)O)Cc3ccccc3,MOL_02_005470,12146,298.343,2.6873,4,3,5,22,0,0,3,101.88,50.002,86.688,38.751
COCCC(O)N(C1)CCCC1c(n2)nc(O)cc2-c3ccncc3,MOL_02_003890,12150,344.4082,1.6242,6,2,6,25,0,2,3,91.6,56.834,91.5091,41.866
CN(C)C(O)CN(C1O)c2cccc3cccc1c23,MOL_02_008739,12151,258.3156,2.2408,2,2,3,19,0,2,3,46.94,42.834,75.4952,34.433
c1nc(C)nc(N)c1CNC(O)NCOc(cc2)ccc2C,MOL_02_001534,12153,303.3595,1.2783,4,2,7,22,0,1,2,105.32,51.168,83.2374,38.618
CC(O)(O)c1ccc(cc1)CNc2nccn(c23)c(cn3)-c4ccc(O)cc4,MOL_02_001980,12154,376.4085,2.2256,5,4,5,28,0,0,4,103.43,66.919,104.9452,51.016
c1cc(C)ccc1CC(N)C(O)N2CCN(CC2)c3ccnc(c34)cccc4,MOL_02_009989,12158,376.4946,3.3867,2,1,5,28,0,2,4,65.62,57.501,113.5163,52.323
c1ccc(C)cc1CCC2NCN(CN2)CCc3cc(OC)c(cc3)OC,MOL_02_005808,12162,369.5004,3.9688,2,0,8,27,0,0,3,45.76,52.668,109.2383,49.525
OC(O)CCCCCCOc(ccc(C)c1)c1C(O)c2ccc(cc2)-n3ccnc3,MOL_02_002634,12163,410.506,3.668,5,3,11,30,0,1,3,87.74,68.501,116.1007,54.207
NC(O)COC(O)CCc1cc(OC)c(OC)c(c1)OC,MOL_02_004197,12167,301.3355,0.595,6,2,9,21,0,2,1,103.4,53.834,76.4907,33.551
Cc1c(C)ccc(c1)C(C2(O)O)N(C)C(O)CC2,MOL_02_000811,12168,251.3214,1.6078,3,3,1,18,0,2,2,63.93,43.917,70.5748,30.866
CC1N(C)CC(C)c(c1c23)oc2ccc(c3)N(O)O,MOL_02_002749,12170,262.3043,0.5943,3,2,1,19,0,2,3,60.08,44.001,71.1958,31.976
c1ccc(OC)cc1CC(C)NCC(O)c2cc(O)cc(c2)O,MOL_02_007034,12176,317.3795,2.588,4,3,7,23,0,2,2,81.95,56.001,88.9053,41.531
c1cccc(c12)nc(cc2O)NCCNCc3cc(ccc3)-c4ccccc4,MOL_02_008671,12178,369.4589,4.8041,2,2,7,28,0,0,4,57.18,58.169,114.6539,55.495
CC(C)NC(O)c1cccc2C(O)c(c3c12)cccc3,MOL_02_008087,12179,269.3383,2.4504,2,2,3,20,0,2,3,52.49,44.834,79.679,37.648
c1cccc(CN)c1CC(C(O)O)N(CC2)CCC2CN(CC3)CCC3Oc(c4)ccc(C)c4C,MOL_02_004743,12180,481.67,3.7459,3,2,9,35,0,1,4,82.19,71.667,143.1558,62.233
ON(O)c1ccc(cc1)NC(O)c2c(-c(c3)oc(c34)cccc4)nn(c2)-c5ccccc5,MOL_02_006355,12181,428.44,2.6477,5,4,6,32,0,1,5,106.92,75.669,119.8367,58.582
COC(O)NC1CCCN(C1)c2nc(nc(c23)cncc3)-c(ccc4)cc4-c5c(OC)nccc5,MOL_02_007219,12183,472.5389,3.6513,7,1,7,35,0,2,5,105.52,75.502,130.9443,61.411
COc(cc1)ccc1C(N(CC2)c(c23)cccc3)C(O)NC4CCCC4,MOL_02_007276,12185,352.4699,4.4553,2,1,6,26,0,2,4,44.73,51.667,104.6334,47.4
Clc1cccc(c12)N(CC2)C(O)C(C)c3nc(cc(n3)O)N4CCOCC4,MOL_02_009454,12187,390.8639,3.5888,5,2,4,27,0,2,4,81.95,61.279,102.1214,45.666
c1cc(O)ccc1Cc2c(O)n(CCN(C)C)c(c2)C3C(O)Nc(c34)ccc(C)c4,MOL_02_002852,12190,407.5054,4.6794,3,4,6,30,0,2,4,80.89,67.002,118.8445,54.916
Cc1cc(ccc1)NC(O)C(CN)Cc2ccc(o2)C,MOL_02_007851,12192,274.3581,2.0812,2,2,6,20,0,2,2,71.42,44.334,79.3689,36.679
CN(C)c(cc1)ccc1-c(cc2C3CC3)nc(c24)ncnc4N,MOL_02_006492,12193,305.377,3.4241,3,1,3,23,0,0,4,67.93,47.002,94.8437,42.324
CN1CCN(CC1)c(c(CO)c2CO)nc(c23)cccc3,MOL_02_002166,12195,287.3568,1.4686,3,2,3,21,0,0,3,59.83,46.335,84.4033,36.85
C1CCCCC1NC(O)C(C)C2(O)CCN(CC2)CCc3c(C)cccc3,MOL_02_001152,12201,374.56,3.729,2,2,7,27,0,2,3,55.73,53.583,111.8531,47.321
CC(C)C(CO)NCc1c(Cl)ccc(n1)-c(c2)cnc(c2C)N3CCOCC3,MOL_02_000008,12205,404.9336,3.4519,4,1,7,28,0,1,3,70.51,59.779,112.7535,49.473
ON(O)c(c1)ccc(C)c1C(O)(O)N(C)NCc2cnn(c23)ccc(C(Cl)(Cl)Cl)c3,MOL_02_008810,12208,476.7415,1.7284,6,5,7,30,0,0,3,117.25,79.835,118.295,52.264
ClC(Cl)(Cl)c1ccc(cc1)C(O)NCC(O)NC2CC2,MOL_02_005189,12213,339.6453,2.3132,2,2,7,20,0,2,2,64.52,50.416,81.7787,35.655
ClC(Cl)(Cl)c1cc(ccc1)N(CC2)CCN2C(C(CN)CN)Nc(c3)nc(C)cc3C,MOL_02_004880,12216,485.8807,3.0635,1,1,8,31,0,1,3,83.44,67.084,133.8195,57.445
CNC(O)c(c1)ccc(NC2O)c1C23CCN(CC3)CCOC,MOL_02_002199,12218,321.4146,0.6583,3,3,5,23,0,2,3,76.99,50.417,91.2314,38.299
NCc(c1)ccc(c1C(O)O)NC(O)c2ncc(o2)-c3ccccc3,MOL_02_007858,12221,341.3612,1.1182,5,4,6,25,0,1,3,124.77,63.168,92.2296,44.119
CC1CCN(CC1)C(O)C2(CCCCC2)NC(O)Nc3c(OC)cccc3,MOL_02_006315,12225,377.5209,4.1425,3,3,7,27,0,2,3,76.99,56.583,108.6093,45.639
OC(O)C1(C)OCC(CO1)Cc2ccc(cc2)OCCc3c(C)oc(n3)-c4ccccc4,MOL_02_001614,12227,439.5009,2.9505,7,2,8,32,0,0,4,94.18,72.418,118.0033,54.762
c1ccccc1CNc(c2N(O)O)nc(nc2N)Nc3cc(OC)ccc3,MOL_02_006560,12229,368.3898,1.393,5,5,7,27,0,0,3,128.79,65.669,105.7418,48.025
CC(C)Oc1c(N)ncnc1N(CC2)CCC2c(n3)n(CCN(C)C)cc3-c(c4)ccc(Cl)c4C,MOL_02_009345,12230,498.0633,4.8046,4,1,8,35,0,0,4,85.33,71.613,144.08,62.379
Cc1cc(ccc1)N(CC)C(O)(O)c2cn(CC(O)OC)c(c23)ccc(c3)N(O)O,MOL_02_006538,12232,417.4556,1.627,6,5,8,30,0,1,3,121.79,77.085,112.1961,51.2
OC(O)c(c1)nc(c(n2)O)n1c(c2c34)C(c3cccc4)NC(O)Nc5ccccc5,MOL_02_005772,12234,405.4067,2.6621,6,5,5,30,0,2,5,135.69,74.335,106.6567,52.23
CC(O)c1c(C)cc(O)cc1,MOL_02_003714,12235,152.1904,1.8218,2,2,1,11,0,1,1,40.46,28.334,44.0274,20.477
CC(O)(O)N1CCOc(c12)ccc(c2)C3CCC(O)N(N3)CCC,MOL_02_005950,12239,337.414,2.3189,5,4,4,24,0,2,3,88.43,55.917,92.1203,38.936
c1ccnc(c1C)NC(O)CCc(c2C(O)OC)c(C)c(O)cc2O,MOL_02_003787,12240,348.3936,2.6942,6,5,7,25,0,2,2,115.07,64.335,95.5849,42.75
CCOc(ccc1)cc1NC(O)Cc2nc(cc(n2)O)N3CCOCC3,MOL_02_009892,12243,360.4076,2.2387,6,3,7,26,0,1,3,99.97,60.168,95.6656,43.272
c1cnccc1CNC(O)N2CCCCC2CCO,MOL_02_007021,12250,265.3513,1.0596,3,2,6,19,0,2,2,68.62,42.333,74.6654,32.162
OC(O)(O)CC(O)N(O)CCCc1cc(ccc1)Oc(c2)ccc(C)c2C,MOL_02_002786,12251,377.4315,2.9611,6,5,9,27,0,1,2,113.62,70.418,100.4741,46.475
Nc1ncnc(c12)n(cc2CN)Cc3ccccc3,MOL_02_006033,12253,253.3024,0.9124,2,1,3,19,0,0,3,82.75,41.335,75.8553,35.697
Cc1cccc(c12)c3c(NC2(O)O)c4c(cc3)cccn4,MOL_02_002537,12254,278.3053,3.4403,3,3,0,21,0,0,4,65.38,48.419,82.2848,39.248
CCOC(O)(OCC)COCCOn(cn1)c(c12)ncnc2N,MOL_02_007281,12260,327.3363,0.3612,8,2,10,23,0,0,2,126.77,56.751,82.5921,34.364
CC(O)CNc(n1)nccc1-n2ccnc2Cc3cc(ccc3)NC(O)c4c(Cl)cccc4,MOL_02_008275,12265,464.9473,3.9251,5,4,9,33,0,2,4,108.12,75.446,130.7004,60.683
NCc1c(N(C)C)oc(n1)-c2ccccc2,MOL_02_003141,12275,217.267,1.4951,2,0,3,16,0,0,2,55.29,34.668,63.2896,29.284
c1ccccc1CCC(O)NCCc(c2)c(O)nc(c23)cc(cc3)OC,MOL_02_007150,12277,352.4269,3.8956,4,2,8,26,0,1,3,74.61,58.335,101.5616,47.999
c1cc(Cl)ccc1C(O)Nc(c2C)cc(cn2)-c(cc3)nn(c34)ccn4,MOL_02_009985,12279,365.8162,2.8079,4,2,4,26,0,1,4,75.86,58.613,102.0783,48.624
NC(O)c1c(N)ncnc1N(CC2)CCC2c(n3)n(CCN(C)C)cc3-c(c4)ccc(Cl)c4C,MOL_02_009214,12281,485.0248,2.8609,4,2,7,34,0,1,4,122.35,74.113,137.9539,60.06
CCN(CC)CCNc1ccc(O)c(c12)cc3c(c2O)cccc3,MOL_02_007835,12283,324.4168,3.757,2,3,6,24,0,0,3,55.73,52.169,100.0555,45.4
c1cccc(c1C(O)O)NC(O)CCc2ccc(cc2)-c(c3C)cccc3,MOL_02_007760,12284,363.4495,4.4615,3,4,7,27,0,1,3,72.72,62.168,109.3839,51.983
c12c3cccc1C(N)CC(O)c2ccc3,MOL_02_005177,12286,199.2484,1.1782,1,1,0,15,0,2,3,46.25,32.834,60.0343,28.775
COc(c1)cc(Cl)c(c12)ncc(C)c2CCN(CC3)CCC3NCc(cc4)nc(c45)NC(O)CC5,MOL_02_004761,12292,496.0442,4.0511,4,2,7,35,0,1,5,82.54,71.78,141.3841,62.078
c1cccc(c12)CCC(C2)Nc(nc(n3)N4CCNCC4)nc3Nc5ccncc5,MOL_02_001345,12294,402.4954,3.7648,4,2,5,30,0,1,5,90.89,59.335,121.0143,53.07
COc(c1)ccc(OC)c1NC(O)Oc2cccc(c23)cccn3,MOL_02_005522,12295,326.3465,3.6593,5,2,6,24,0,1,3,72.84,55.335,90.1798,43.131
Cc1nc(O)n(n1)-c2c(Cl)cc(N)cc2,MOL_02_007120,12299,224.647,1.141,3,2,1,15,0,0,2,76.96,38.446,60.9016,26.76
o1cccc1CNC(NO)c2c(nc(C)cc2)Oc(cc3)ccc3OC,MOL_02_008163,12300,355.3877,2.707,5,2,8,26,0,1,3,88.78,59.335,93.9939,45.954
CCCC(O)NC(C)c1c(C)n(nc1)-c(c2C)cccc2,MOL_02_002757,12302,287.3999,3.0001,2,1,6,21,0,2,2,50.08,43.834,87.5166,38.888
c1cc(C)ccc1C(O)(O)N(CC2)CCC2C(O)NNCc3ccncc3,MOL_02_005415,12303,372.4613,1.9434,4,5,7,27,0,1,3,100.88,62.417,104.836,47.074
CN(C)CCCNc(c1CN)oc(n1)-c(cc2)ccc2C,MOL_02_002348,12305,288.388,1.8289,2,1,7,21,0,0,2,67.32,43.335,86.9805,37.975
CCOc(ccc1)cc1C(O)N(CC2)CCC2CNCc3cccc(n3)-n4cccn4,MOL_02_000029,12306,421.5352,2.995,4,1,9,31,0,1,4,75.44,63.834,123.0501,55.443
c1ccccc1N(CC2)CCN2C(O)(O)c3cc(ccc3)C(O)NCC(O4)COc(c45)cccc5,MOL_02_004721,12309,477.5521,4.0513,5,3,7,35,0,2,5,97.66,78.751,133.5235,61.751
CCn(c1)nc(C)c1CNC(O)NC23CC4CC(C2)CC(C3)C4,MOL_02_005664,12310,318.457,2.1591,2,1,6,23,0,1,4,62.11,43.916,92.8818,37.838
Cc1onc(C)c1Cn(c2)ncc2N3C(O)N(CC3O)Cc4ccn(n4)C,MOL_02_003378,12313,373.4096,0.5498,6,2,5,27,0,2,4,108.61,62.001,99.9493,43.079
Cc1cc(ccc1)N(C2O)C(O)c(c23)nccc3,MOL_02_002250,12315,242.2732,2.4193,3,2,1,18,0,2,3,56.59,42.334,68.2259,32.725
Cc(c1)ccc(C)c1C(O)(O)N2CCN(CC2)CC(O)NC(C)c3ccccc3,MOL_02_006933,12317,399.5264,3.9146,3,3,7,29,0,2,3,79.2,64.584,116.898,51.997
ONC(O)C(N)Cc1ccc(C)cc1,MOL_02_006698,12318,196.2462,0.8165,2,3,4,14,0,2,1,78.51,36,54.3328,25.014
n1cn(C)cc1C(O)(O)N(CC2)CCC2C(O)NCc3ccc(C)cc3,MOL_02_004312,12320,360.4506,1.8537,4,3,6,26,0,1,3,93.78,59.917,100.2377,44.409
c1ccccc1NC(O)CCc(nn2)n(c23)c(N)nc(C)c3CC,MOL_02_005140,12323,326.3962,2.3545,4,3,6,24,0,1,3,101.88,53.335,96.8609,42.421
OC(O)c1ccc(cc1)NC(O)N2CCN(CC2)c3ncnc(c34)cc(OC)c(c4)OC,MOL_02_001989,12327,441.4803,2.7647,7,4,7,32,0,1,4,123.44,75.835,121.2078,53.618
CCOc(c1)ccc(OCC)c1NC(O)c2ccc(cc2)CNC3=C(O)C(O)=C3N4CCOCC4,MOL_02_004559,12328,483.5567,1.804,6,5,11,35,0,1,4,115.68,80.336,137.7375,58.255
CC(C)(C)NC(O)C1CCN(CC1)Cc2cc(c(cc2)OC)NC(O)c3ccc(Cl)cc3,MOL_02_004369,12329,462.0246,4.2193,3,3,9,32,0,2,3,76.99,69.695,131.5675,57.637
c1cnc(C(N)NO)c(O)c1CN(C)CCCNc2c(CCCC3)c3nc(c24)cccc4,MOL_02_002970,12330,436.5499,2.8356,4,4,9,32,0,1,4,119.56,69.669,126.6157,56.728
CC1CCC(CC1)NC(O)CCCn(c2O)cc(c23)cccc3,MOL_02_001142,12332,316.4378,3.7046,2,2,6,23,0,1,3,57.42,48,91.2382,40.943
NCCCCN(CC)CCCCNCc1c(cccc2)c2cc(c13)cccc3,MOL_02_001216,12335,377.5655,4.1278,0,0,12,28,0,0,3,41.29,51.835,121.9417,54.652
OC(O)c1cc(C)n(n1)-c(cc2)ccc2C(O)(O)NC(C)NCc3ccccc3,MOL_02_004610,12339,398.4555,2.0997,5,4,8,29,0,1,3,122.8,71.751,110.8856,51.404
n1cncn1-c2ccc(c(c23)occ3)C(O)Nc4cc(ccc4)Oc5ccccc5,MOL_02_008314,12340,398.414,3.3769,5,2,6,30,0,1,5,85.34,66.502,114.1133,55.341
c1cnccc1C(O)NCCN(CC2)CCC2n(c(n3)O)c(c34)cccc4,MOL_02_008764,12343,367.4448,1.5873,4,2,6,27,0,1,4,86.44,58.834,101.5095,47.207
c1cccc(Cl)c1NC(O)(O)c(c2)ccc(c23)ncc(c3O)C(O)NCCOC,MOL_02_007577,12346,419.8588,2.7298,6,5,8,29,0,1,3,127.1,74.863,109.9857,50.759
Cc1cc(N(O)O)c(cc1)NC(O)c(c2)ccc(c23)OCCO3,MOL_02_007616,12347,318.3245,0.7123,5,4,4,23,0,1,3,94.42,57.835,85.8832,39.075
Cc(c1)cc(C)c(c1C)Oc(c(c2)N(O)O)cc(c2N(O)O)Nc3ccc(cc3)OC,MOL_02_001576,12348,427.4504,1.4981,6,5,7,31,0,0,3,117.89,78.17,118.3524,54.761
NCc1ccc(cc1)Nc(c(c2)N)cc(c2COC(O)C3CC3)Oc(c(C)c4)c(C)cc4CCCN,MOL_02_000299,12352,490.637,4.3104,3,3,12,36,0,1,4,128.78,77.336,146.4644,66.272
CNC(CC1)Cc(c12)cc(O)cc2O,MOL_02_005167,12354,193.2423,1.7137,2,2,1,14,0,1,2,52.49,33.001,55.0292,24.724
NC(O)c(cn1)n(c12)CCN(C2)C(O)c3ccc(cc3)Cn4cccc4,MOL_02_008893,12356,353.4182,0.7887,3,2,5,26,0,2,4,92.47,58.334,96.1982,46.207
c1cc(CO)nc(c12)N(CCC2)C(O)Nc(c3)ncc(C)c3C,MOL_02_006964,12357,314.3822,3.5807,4,3,4,23,0,1,3,81.51,51.835,92.0472,40.163
OC(O)C(N)Cc1cc(Cl)c(c(Cl)c1)Oc(c2)ccc(O)c2C(O)CC,MOL_02_005984,12360,402.269,3.325,5,4,7,26,0,2,2,116.17,70.39,99.5812,46.108
CCC(O)Nc(nc1)ccc1C(O)(O)N2CCN(CC2)C(O)OCc3ccccc3,MOL_02_001616,12361,418.4867,2.8795,6,5,9,30,0,2,3,121.55,72.917,114.978,50.183
Nc1ncnc(c12)n(cn2)CC3CC(CO)c(c34)cccc4,MOL_02_006681,12362,295.3391,1.0595,4,2,3,22,0,2,4,89.85,48.501,85.0061,38.461
Cc1nn(C)c(c12)cn(n2)C(C)C(O)NCc3ccnn3CC,MOL_02_005856,12363,317.3894,0.2039,4,1,6,23,0,2,3,85.72,49.834,91.0052,38.442
c1ccccc1NC(O)(O)c2ccc(cc2)C(O)NCc3ccncc3,MOL_02_006332,12364,351.399,2.7103,4,4,7,26,0,1,3,97.64,62.751,100.9777,48.411
c1cc(C)c(C)cc1C(C2CN(C)C2)NC(O)c(c3)ccc(c34)cncc4,MOL_02_045689,12369,361.48,3.3841,2,1,5,27,0,2,4,48.39,54.501,109.6019,50.972
O1COc(c12)ccc(c2)-c(on3)cc3C(O)Nc(c4C)c(C)n(n4)Cc5ccc(Cl)cc5,MOL_02_008404,12370,452.8902,4.2956,6,2,6,32,0,1,5,94.57,72.114,119.4872,56.156
c1cc(C)c(C)cc1C(C2CN(C)C2)NC(O)c(c3)ccc(c34)cncc4,MOL_02_009764,12371,361.48,3.3841,2,1,5,27,0,2,4,48.39,54.501,109.6019,50.972
Cc(c1)ccc(c12)N(CC2)C(O)Cc3nc(cc(n3)O)N4CCOCC4,MOL_02_010016,12373,356.4189,2.9481,5,2,4,26,0,1,4,81.95,57.335,96.9645,43.696
CCN1CCN(CC1)Cc(cc2)ccc2C(O)Nc(cc3)cc(c3C)-n(c4)ncc4-c5cccnc5,MOL_02_006996,12375,482.6199,3.8721,3,2,8,36,0,1,5,69.45,72.502,148.0933,67.246
c1ccc(N(O)O)cc1CNC(O)NCc2cc(C)ccc2,MOL_02_008851,12378,303.3562,0.8329,3,3,7,22,0,1,2,87.99,54.001,86.2026,39.926
CCc1cc(ccn1)-c2cn(CCN3CCC3)c(n2)C4CCN(CC4)c5ncnc(N)c5CN,MOL_02_009340,12379,461.6057,1.7299,4,1,8,34,0,0,5,115.01,67.502,137.2413,59.096
c1nn(C)c(c1C)-c2c(C)n(C)c(c2C)C(O)NC3(CCNCC3)c(c4)ccc(C)c4C,MOL_02_009912,12380,435.6049,3.7651,2,1,5,32,0,1,4,67.04,63.586,131.2973,58.415
c1ccc(C)cc1C(O)NNC(O)Nc2ccccc2,MOL_02_004848,12383,273.3303,2.786,2,5,6,20,0,2,2,76.55,47.167,79.488,37.454
COC(O)c1cc(ccc1)-c(cn2)n(c23)nc(c(c3)-c4ccccc4)-c(cc5)ccc5C6(N)CCC6,MOL_02_009595,12388,476.5689,4.7966,4,1,6,36,0,1,6,86.19,75.586,141.3663,68.034
c1nn(C)c(c1C)-c(c2C)cc(o2)C(O)NC3(CCNCC3)c4ccc(Cl)cc4,MOL_02_009362,12394,414.9284,2.7751,3,1,5,29,0,1,4,75.25,61.863,113.8364,51.902
c1cccc(c12)ncc(c2)C(O)NCCC(O)CN3CCN(CC3)c4cccc(C)c4C,MOL_02_008894,12395,434.5738,3.5065,3,2,8,32,0,2,4,71.86,66.668,129.7352,58.465
c1cccc(c1C(C)O)-c(ncc2)cc2-c3c(n(nc3)CCN)-c(cc4C)cc(c4)OC,MOL_02_003228,12404,428.5261,3.6847,4,1,7,32,0,1,4,86.19,68.836,128.3141,60.45
c1cccc(Cl)c1CC(N)CC(O)N2CCNCC2,MOL_02_001463,12405,283.797,1.4262,1,1,5,19,0,2,2,61.52,41.611,78.0172,34.264
c1cc(C)cc(c1C)NC(O)(O)c2c(OC)ccc(c2)C(O)N(C)C3CCN(C)CC3,MOL_02_008779,12407,429.5524,3.8801,4,4,7,31,0,1,3,88.43,69.918,125.8134,54.469
c1cc(Cl)ccc1Nc(c2C(N)O)nn(c2)C3(CCN)CCN(CC3)C(O)OCC4(C)CC4,MOL_02_045792,12408,479.0154,1.9301,4,3,10,33,0,2,4,134.82,74.445,130.2935,55.647
C1COCCN1c(cc(n2)O)nc2CC(O)Nc3c(cc(Cl)cc3)OCC4CCNCC4,MOL_02_009298,12409,463.9577,2.7073,6,3,8,32,0,1,4,112,71.779,120.6958,53.159
CC(C)(C)C(O)OCn1nnnc1-c2ccncc2,MOL_02_006295,12410,263.2957,1.5292,6,1,5,19,0,1,2,85.95,44.917,70.7926,30.745
CC(C)NC(NCN)Nc(cc1)ccc1CN,MOL_02_006214,12411,237.3445,0.6041,0,1,7,17,0,1,1,88.13,36.5,72.3353,31.463
c1cccc(c12)N(CCC2)C(O)Cn(cc3CN)c(c34)cccc4,MOL_02_006947,12414,321.4161,3.2098,1,1,4,24,0,1,4,54.42,49.168,95.8534,45.406
c1ccccc1-c(c(c2c34)C(O)NC2O)cc4oc5c3cc(O)cc5,MOL_02_005347,12420,333.3374,3.1058,4,3,1,25,0,2,5,85.86,59.669,89.5511,45.204
c1cccc(c2O)c1nc(c23)c(ccc3)C(O)NNc(nc(C)c4C(O)OC)nc4-c(cc5)ccc5C,MOL_02_009723,12422,497.5451,4.6402,7,5,7,37,0,2,5,132.65,86.17,140.8002,66.928
C1CCCC1NC(O)CCc(nc2O)nc(C)c2C,MOL_02_001714,12426,265.3513,1.8934,4,2,5,19,0,1,2,78.27,42.834,72.2518,31.393
c1cnccc1CN(CCOC)C(O)CCCCc2ccc(Cl)cc2,MOL_02_006726,12429,362.8936,3.9613,3,1,11,25,0,1,2,45.59,53.445,102.603,46.479
OC(O)CC(C)(CC)NC(O)Cc1c(Cl)cccc1,MOL_02_002801,12434,287.7824,2.2375,3,3,7,19,0,2,1,72.72,48.361,75.3601,33.61
C1CC1C(O)N2CCN(CC2)C(O)c3cc(O)ccc3,MOL_02_005363,12438,278.3468,1.6049,3,3,4,20,0,2,3,67.17,46.333,76.4019,33.278
OC(O)c1ccc(cc1)Nc(nc2)nc(c2Cl)Nc(c3C)cccc3,MOL_02_008556,12442,356.8062,4.4207,4,4,5,25,0,0,3,90.3,60.113,97.646,46.656
c1cccc(c12)ccc(c2)C(O)(O)N3CCN(CC3)CC(O)Nc(c(cc4)OC)cc4C,MOL_02_003134,12445,437.5313,4.2139,4,4,7,32,0,1,4,88.43,72.085,127.2978,57.322
n1cccnc1N(CC2)CCN2C(O)c3cc(ccc3)Cc4nnc(O)c(c45)CCCC5,MOL_02_003779,12446,432.5181,4.0869,6,2,5,32,0,1,5,98.5,68.502,125.5045,55.312
n1cnccc1NC(O)(O)c(cc2)cc(c23)OCCN3c(cc4)c(CN)cc4C(Cl)(Cl)Cl,MOL_02_003373,12449,496.7742,4.039,5,3,6,32,0,0,4,116.76,79.002,128.0825,57.315
Cc1cc(C)n(n1)C(O)CNC(O)c2cc(OC)c(cc2)OC,MOL_02_006260,12452,321.3715,1.0486,5,2,7,23,0,2,2,88.77,55.001,87.2405,38.964
CNC(O)(O)c1cc(ccc1)Nc2cc(ncn2)Nc(ccc3)cc3C(C)C,MOL_02_008744,12453,379.4555,4.8242,4,4,7,28,0,0,3,102.33,64.085,111.1722,51.542
CC(C)CCn1ccnc1CCC(O)CCc2nccn2CCC(C)C,MOL_02_001191,12457,360.5367,3.3457,3,1,12,26,0,0,2,55.87,51.333,106.0283,45.98
CC(C)(C)OC(O)C(CC1)CCC1(CCN)n(c2)nc(c2C(N)O)Nc3ccccc3,MOL_02_045647,12458,431.5716,1.7796,4,3,9,31,0,2,3,131.58,69.5,123.1797,53.1
C1COCCN1c(c2)cc(cc2NC(C)(O)O)Nc(n3)nccc3Nc4c(C)ccc(c45)OCO5,MOL_02_007186,12469,480.5163,4.2348,7,5,7,35,0,0,5,133.26,79.753,132.1327,58.761
CC(O)(O)N1CCN(CC1)CC(O)Nc(cc2C)ccc2,MOL_02_005761,12472,295.3773,1.9888,3,4,5,21,0,1,2,79.2,49.917,84.0656,35.403
CC(O)CCc1c(O)cc(O)cc1,MOL_02_008068,12473,182.2164,1.8456,3,3,3,13,0,1,1,60.69,35.334,50.0359,22.949
o1nc(C)cc1CC(O)NC(CC2)CCC2CCN3CCN(CC3)c4cccc(c45)OCO5,MOL_02_001395,12476,456.5777,3.4619,5,1,8,33,0,1,5,83.23,66.334,124.606,54.079
CC(O)(O)N(C)Cc(c(C)cc1)cc1C(CC(O)O)c(c2)ccc(c23)n(C)nn3,MOL_02_006786,12478,400.4714,3.1214,6,4,7,29,0,1,3,114.87,70.918,112.4901,49.739
Cc1ccnc(n1)NC(N)NCCc2ccccc2,MOL_02_006699,12479,257.3342,2.1164,2,1,6,19,0,1,2,75.86,40.334,78.0389,35.509
c1nncn1NC(O)(O)c2ccc(cc2)NNN(C)C,MOL_02_007091,12480,279.2984,0.2018,4,5,6,20,0,0,2,110.5,50.084,79.2873,33.15
c1cc(C)ccc1CNC(O)CCc2cc(OC)c(OC)c(c2)OC,MOL_02_001984,12483,345.4327,3.5671,4,1,9,25,0,1,2,59.95,54.835,98.8457,45.201
Cc1nc(N(C)CN)nc(n1)Nc(cc2C)ccc2,MOL_02_001875,12484,258.3222,2.2952,3,1,4,19,0,0,2,79.96,41.335,75.7267,34.256
c1cccc(c12)nc(cc2)CCc(n3)c(-c(o4)ccc4C(O)O)n(c35)nccc5N6CCOCC6,MOL_02_007604,12485,471.5078,3.0976,7,2,6,35,0,0,6,109.67,77.336,127.7661,60.395
NCCn(n1)c2cccc3C(O)c(c4c1c23)cccc4,MOL_02_003311,12486,265.3098,1.6418,2,1,2,20,0,1,4,64.07,43.335,78.951,37.297
c1ccccc1C(O)NNC(O)Cc2coc(c23)cc(C)c(C)c3,MOL_02_001869,12490,326.3896,2.9623,3,4,6,24,0,2,3,77.66,54.668,90.9484,43.839
c1cccc(c12)cccc2CC(N)C(O)Nc(cnc3)cc3CCc4ccncc4,MOL_02_009755,12491,398.5001,3.4414,3,2,8,30,0,2,4,84.06,63.668,120.7435,57.912
CN(C)CC(C)(C)CNC(c1ccccc1)C(O)Nc2cc(OC)ccc2,MOL_02_007144,12492,371.5163,3.5505,2,2,10,27,0,2,2,56.76,56.417,112.3959,50.299
OC1CCN(CC1)C(O)C2(CCCCC2)NC(O)Nc3c(OC)cccc3,MOL_02_005053,12493,379.4937,2.4062,4,4,7,27,0,2,3,97.22,60.583,105.6438,44.441
