DrugGEN_MOL_ID,SMILES,DEEPScreen_Confidence_Score
MOL_02_004036,C[N@H+]1CCO[C@@H](c2ccccc2)c2ccccc2C1,0.417
MOL_02_005572,O=c1[nH]nc(Cc2ccc(Cl)c([C@H](O)N[C@@H]3C[C@@H](O)c4ccccc43)c2)c2ccccc12,0.417
MOL_02_007006,C[N@H+]1CCCC[C@@H]2[C@H]1[C@@H](c1ccccc1)CCN2[C@H](O)c1ccccn1,0.417
MOL_02_006909,Cc1ccc2c(c1)[C@@H](c1ccccc1)N([C@H]([NH3+])O)C[C@@H](O)N2C,0.417
MOL_02_008389,[O-][C@@H]1CC[C@@H]([C@H](O)[NH2+]Cc2cccc(Cl)c2)C[N@H+]1CC1CCCCC1,0.417
MOL_02_010050,Cc1nc(C[C@H](O)N2c3ccccc3C[C@H]2C)nc(N2CCOCC2)c1Cl,0.417
MOL_02_002696,COc1ccc([C@H](O)N2C[C@H]3CCC[N@H+]4CCC[C@@H]([C@@H]34)[C@H]2CCCC(O)O)cc1,0.417
MOL_02_006694,C[NH2+][C@H](C)NN[C@H](c1ccccc1)c1ccccn1,0.417
MOL_02_009113,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3C[C@@H]3CCC[NH2+]3)CC2)c1[C@H]([NH3+])[O-],0.417
MOL_02_003815,CO[C@H](O)[C@H](Cc1cc2ccnc(N)c2cc1Cl)[N@@H+]1CC[C@@H](NC(O)(O)c2c[nH+]c(N(C)C)c(C)c2)[C@H]1[O-],0.417
MOL_02_002386,[NH3+]C[C@H](Cc1ccc(-c2ccc3c(c2)C[C@@H](O)N3)cc1Cl)N[C@H](O)[C@@H]1[NH2+][C@@H]2CC[C@H]1C2,0.417
MOL_02_009745,O=c1cc(N2CCOCC2)nc(C[C@H](O)Nc2cccc(OC(Cl)Cl)c2)[nH]1,0.417
MOL_02_001137,C[C@H](O)[NH2+][C@H](C)c1ccc(O[C@@H]2CCN(c3ncnc(N4CCO[C@@H](C(Cl)(Cl)Cl)C4)c3Cl)C2)cc1,0.417
MOL_02_000062,CC(C)n1cnnc1[C@@H]1CCCN(C(O)(O)CCCC[NH3+])C1,0.417
MOL_01_025261,N[C@@H]([NH3+])c1cccc(-c2ccnc3c2C[C@](N)([C@H]([NH3+])CCC2CCCCC2)C3)c1,0.417
MOL_01_031965,CNc1cccc(NC)c1[C@H]([NH3+])CCc1cccc2ccccc12,0.417
MOL_02_005100,C[C@H](O)N[C@H](Cc1cc(Cl)cc(Cl)c1)[C@H](O)C[NH2+][C@@H]1CC(C)(C)Oc2ccc(OC(Cl)(Cl)Cl)cc21,0.417
MOL_02_003266,c1cc(N2CCOCC2)ccc1Nc1ncc2ccn(C3CCCCC3)c2n1,0.417
MOL_02_001658,CC(C)n1cc(-c2ccc(C[NH3+])c(Cl)c2)c2ccc(NC(C)(O)O)cc21,0.417
MOL_02_003204,OCC[NH+]1CCN(Cc2cnc3c(-c4ccccc4)cnn3c2)CC1,0.417
MOL_02_005447,Cc1cc(O)cc(CC[C@H](C)C[C@H](O)C[C@@]2(C)C[C@@H]3[C@@H](O)C[C@@H](O)C[C@@]2(C)C3(C)C)c1O,0.417
MOL_02_000133,Cc1ccc(-n2cnnc2)cc1[C@H](O)[NH2+]Cc1ccccc1,0.417
MOL_02_007870,OC[C@H](CC(O)O)[NH2+][C@H](O)[C@@H]1CCC[N@H+]2[C@@H](O)CC[C@@H](N[C@H](O)c3ccccc3)[C@@H](O)N12,0.417
MOL_02_007427,Cc1[nH+]ccn1[C@H](NO)c1ccnc(Oc2cccc3cnccc23)c1,0.417
MOL_02_045641,COC[C@H]([O-])[NH+]1CCC(CC[NH3+])(n2cc([C@H]([NH3+])O)c(Nc3ccnc(Cl)c3)n2)CC1,0.417
MOL_02_005305,COc1ccc2c(c1)CN(C(C)(O)O)N[C@H]2Cc1c(C)c[nH+]cc1C,0.417
MOL_02_000608,CC[C@H](O)Nc1cc([C@H](O)Nc2ccc[nH+]c2C)cc([C@H](O)[NH2+]CCc2ccc(C)c(C)c2)c1,0.417
MOL_02_003050,CCOc1cc([C@H](O)[NH2+]C[C@H](C)C[NH+](C)C)cc(OCC)c1OCC,0.417
MOL_02_010031,CCc1ncc2cc(-c3ccccc3)c(-c3ccc(C[NH+]4CCC(n5ncc6c(N)ncnc65)CC4)cc3)nc2n1,0.417
MOL_02_005518,CC[C@H]([O-])[NH+]1CCC([C@@H]2CCNc3c([C@H]([NH3+])[O-])c(-c4ccc(C)c(OC)c4)nn32)CC1,0.417
MOL_02_009933,CC[C@@H]1CN(c2cc(=O)[nH]c(C[C@H](O)Nc3ccc(Cl)cc3)n2)CCO1,0.417
MOL_02_006301,CC(C)n1cc([C@H](O)N(Cc2ccccc2)C[C@H](O)[NH2+]C2CCCC2)cn1,0.417
MOL_02_008041,COc1nc(Nc2[nH+]c(C)cc3c2nc(-c2ccc(Cl)cc2)n3C)ccc1-n1cnc(C)c1,0.417
MOL_02_003449,Cc1ccccc1[C@H](O)c1cccc(CC(O)O)c1N,0.417
MOL_02_008273,COc1cc(C[C@@H]2C[C@@H](O)[NH2+][C@H]2O)ccc1Oc1ccc(C[NH3+])c(C(Cl)(Cl)Cl)c1,0.417
MOL_02_008183,COc1ccc([C@H](O)NN[C@H](C)N[C@H](O)c2ccc(OC)cc2)cc1,0.417
MOL_02_000752,Cc1nc2cc([C@H](O)NCc3cccnc3)ccc2n1-c1ccc(Cl)cc1Cl,0.417
MOL_02_006747,O[C@H](Nc1cccnc1)c1cc(-c2ccco2)nc2ccc(-c3cccc(Oc4ccccc4)c3)cc12,0.417
MOL_02_009645,[NH3+][C@H]([O-])c1ccc2nc(-c3ccc(C4([NH3+])CCC4)cc3)c(-c3ccccc3)n2c1,0.417
MOL_02_002783,COc1cc2ncnc(Nc3cc(N[C@H](O)c4ccccc4)c(C)cc3Cl)c2cc1OC,0.417
MOL_02_003269,N[C@H]([O-])n1cc(N[C@@H](O)N2C[C@H]([NH3+])C[C@H]2[C@H](O)Nc2cccc(OC(Cl)(Cl)Cl)c2)c2ccccc21,0.417
MOL_02_007938,C[C@@]1(c2nnc(-c3ccncc3)o2)C[C@@H](c2ccc(Cl)cc2)NO1,0.417
MOL_02_003900,COc1ccc(Cc2nc(C)nn2-c2cc(CCc3ccc4ccccc4n3)nc(C)n2)cc1OC,0.417
MOL_02_009212,Nc1ncnc(N2CCC(c3[nH+]c(-c4ccc(C(Cl)(Cl)Cl)c(Cl)c4)cn3CC[NH+]3CCCC3)CC2)c1C1CCC1,0.417
MOL_02_002113,CC[C@H](c1ccccc1)n1c[nH+]cc1[C@H](O)OC,0.417
MOL_02_003763,C[NH2+][C@H](O)c1c(-n2ccnc2)oc2cc(N(C)C(C)(O)O)c(-c3ccc4c(n3)-c3cc5c(Cl)cccc5n3CO4)cc12,0.417
MOL_02_004859,Cc1ccc(Nc2nn([C@@H]3CC[C@@H]([NH2+]CC(Cl)(Cl)Cl)C[C@H]3C[NH3+])cc2[C@H]([NH3+])[O-])cc1,0.417
MOL_02_045642,CC(C)(C[NH3+])N[C@H](O)c1cccc(-c2cc(-c3ccccc3O)nc(N[C@H](O)c3ccco3)c2C[NH3+])c1,0.417
MOL_02_004655,COc1ccc2cc([C@H](O)[C@H](C)[NH+]3CCN(Cc4ccccc4)CC3)ccc2c1C,0.417
MOL_02_008410,Cc1cc(C)n2nc([C@H](O)Nc3cccc(C(O)(O)N4CCCC4)c3)nc2n1,0.417
MOL_02_003789,Nc1c2c(nc3c1[C@@H](c1ccc(N(O)O)cc1)c1ccc4ccccc4c1O3)CCCC2,0.417
MOL_02_005121,N[C@H](O)c1cccc2c(N[C@@H](C[NH2+]N[NH3+])c3ccccc3)ncnc12,0.417
MOL_02_002004,Cc1ccc(Cl)c([C@@H]2[N@H+]3CCN(Cc4ccc(C)nc4)[C@@H]3[C@@H](N(O)O)[C@@H](c3ccco3)C2(C[NH3+])C[NH3+])c1,0.417
MOL_02_005444,Cc1ccc([C@H](O)N2CCCOC2)cc1,0.417
MOL_02_007914,CC[NH+](CC)[C@H]([O-])Cn1ccc2c(CNN[C@H](O)c3ccc(O)c(C)c3)cccc21,0.417
MOL_02_002098,CC(C)c1cccc(C(C)C)c1N[C@H](O)[NH2+]CC1(c2ccc(C(O)O)cc2)CCCC1,0.417
MOL_02_001059,Cc1ccc([C@H](C)O)c([C@@H]2CC[N@@H+]([C@@H]3CCC[C@@H](C)[C@@H](O)Nc4cc([C@H]([NH3+])[O-])ccc4-c4ccnc3c4)[C@@H](O)C2)c1Cl,0.417
MOL_02_008962,COc1cc(C(Cl)(Cl)Cl)ccc1-c1n[nH]c(=O)c2cc(C(O)(O)Nc3ccncn3)ccc12,0.417
MOL_02_006634,Cc1ccc(-c2nc(C3CC[NH+]([C@H]([O-])c4ccnn4C)CC3)no2)cn1,0.417
MOL_02_000440,Cc1cc(C)c(C[C@H](O)[NH2+][C@@H]2COc3cnccc32)c(C)c1,0.417
MOL_02_005534,C[NH2+][C@H]([O-])CN1Cc2c(nc(C)c(C[NH3+])c2-c2ccc(C)cc2C)[C@H]1O,0.417
MOL_02_008728,O[C@@H]1N[C@@H]2CCCCCCCCCCCC[C@@H]1[NH2+][C@H](O)[C@@H]1CCCN1[C@H](O)[C@H](Cc1ccccc1)[NH2+][C@H]2O,0.417
MOL_02_000251,Cc1ccc(Cl)c(C[N@H+]2C[C@]3(C[C@H]2O)c2cc(C)ccc2N(CC(O)O)[C@H]3O)c1,0.417
MOL_02_007525,CC[NH2+][C@H]([O-])c1cn2ncnc(Nc3cc(N[C@H](O)c4cccc(N5CCOCC5)c4)ccc3C)c2c1C,0.417
MOL_02_006288,C[C@H](O)[C@H]1[C@H](O)[C@H]([C@H](C)Nc2ccccc2N)[C@H](O)O[C@@H]1O,0.417
MOL_02_007237,Cc1nc(N[C@H](C)c2cccc(-c3cnc(NC[C@@H]4CCCO4)nc3)c2)cc(-c2ccc3occ(C)c3c2)n1,0.417
MOL_02_001318,COc1ccc([C@H](O)Nc2c(C)c[nH+]cc2C)cc1OC1CCCCC1,0.417
MOL_02_005981,O=c1[nH]nc(Cc2ccc(Cl)c(-c3ccncc3)c2)c2c1CCCC2,0.417
MOL_02_003131,CC(C)(C)CC(C)(C)Nc1c(-c2cc3ccccc3c3ccccc23)[nH+]c2ccccn12,0.417
MOL_02_006196,COc1ccc(-c2cc(Cn3cc(-c4ccc(C)cc4)nn3)on2)cc1OC,0.417
MOL_02_009680,NCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2C[C@@H]2CC[NH2+]2)CC1,0.417
MOL_02_007704,COc1cc([C@H](C)Nc2ccccc2N(C)[C@H](C)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,0.417
MOL_02_008130,Cc1cccc(-c2cc(-c3ccc(O)cc3)c3c(n2)-c2ccccc2C3)c1,0.417
MOL_02_003571,COc1cc2ncnc(Nc3ccc(Cl)c(C)c3Cl)c2cc1OC1CC[NH+]([C@H](O)CCC(O)O)CC1,0.417
MOL_02_018957,[NH3+]Cc1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccccc2C[NH3+])cc(-n2c3ccccc3c3cc[nH+]cc32)c1,0.417
MOL_02_006768,O[C@H](CCc1cccc2ncccc12)c1ccncc1,0.417
MOL_02_007132,COc1ccccc1C[NH2+][C@H]([O-])[C@H](O)c1cn(C[C@H](O)N2CCOCC2)c2ccccc12,0.389
MOL_02_005116,Cc1cc(O)c2c(c1)[C@@H](O)c1c(-c3cccnc3)c(O)c(-c3cccnc3)c(O)c1[C@H]2O,0.389
MOL_02_002722,Oc1ccccc1[C@@H]1C[N@H+]2CCC[C@H]2c2ccccc21,0.389
MOL_02_004034,COc1cc(OC)nc([C@H]([NH2+][C@H]([O-])C2CC[NH+](Cc3ccc(Oc4ccccc4)cc3)CC2)c2ccc(Cl)cc2)n1,0.389
MOL_02_008576,O[C@@H]1CC[N@@H+](Cc2ccc(C(Cl)(Cl)Cl)cc2)C[C@H]1C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.389
MOL_02_007499,COCCOc1nc(Nc2ccc([C@H](O)N3CCOCC3)cc2OC2CCC2)ncc1C,0.389
MOL_02_009937,Cc1cc(N[C@H](O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)cc(C)c1Cl,0.389
MOL_02_000441,COc1cc(C(O)(O)c2cccc(Cl)c2)cc2c3c(n(C)c12)C[C@@H]1CC[C@H]3[NH2+]1,0.389
MOL_02_005339,O[C@H]([NH2+]Cc1ccc(Cl)cc1)c1ccc(CC(O)(O)Cc2ccccc2Cl)o1,0.389
MOL_02_003065,CCOc1ccc(-n2c(C)c(C(O)O)c3cc(OC)ccc32)cc1,0.389
MOL_02_002222,Cc1ccc(-c2nc3cccc(CC[C@H]([C@H](C)O)n4cnc([C@H]([NH3+])[O-])c4)c3o2)cc1,0.389
MOL_02_009218,O=c1cc(N2CCOCC2)nc(C[C@H](O)Nc2cccc(Cl)c2Cl)[nH]1,0.389
MOL_02_006711,CC[C@H](N[C@H](O)c1cc([C@H]([O-])[N@@H+]2CCC[C@H]2C)n2c1COCC2)c1ccc(C[NH3+])nc1,0.389
MOL_02_007496,C[NH2+][C@H](O)[C@@H]1[C@@H](O)[C@@]2(O)c3c(OC)cc(OC)cc3O[C@@]2(c2ccc(OC)cc2)[C@H]1c1ccccc1,0.389
MOL_02_002429,Cc1ncc2cc(-c3c(C)cccc3C)c(N[C@H](O)[NH+](C)C)nc2n1,0.389
MOL_02_045613,Cc1ccc(C[NH+]2CCC(CC[NH3+])(n3cc([C@H]([NH3+])[O-])c(Nc4ccccc4)n3)CC2)c(Cl)c1,0.389
MOL_02_008365,CC(C)C[N@@H+](C[C@H](O)C(O)O)[C@H](O)N[C@H](Cc1ccc(O)cc1)C(O)O,0.389
MOL_02_002995,CN[C@H]([C@H](O)[NH2+][C@H]([C@H]([O-])[N@H+](C)[C@H](C[C@H](C)C(O)O)C(C)C)C(C)(C)C)C(C)(C)c1cccc(C)c1,0.389
MOL_02_008730,CCC[C@@H]1O[C@@H](O)[C@@H](C(O)(O)c2ccccc2)[C@H]1CCO,0.389
MOL_02_000996,C[NH+]1CCC(O[C@H](O)Cc2ccc(N[C@H](O)c3cccc(-c4cc([C@H](O)Nc5ccncc5Cl)ccc4C[NH3+])c3)cc2)CC1,0.389
MOL_02_009071,Cn1nccc1-c1ccc([C@H](O)N[C@@H]2C[NH2+]CC[C@H]2c2cccc(Cl)c2)nc1,0.389
MOL_02_000386,CCC[C@@](O)(C(C)C)[C@H](O)O[C@@H]1C[N@H+]2CC[C@@H]1CC2,0.389
MOL_02_006910,COc1cccc(OC)c1[C@@H]1C[C@@H](C)[C@@H](O)[N@H+]1Cc1cccc(OC(Cl)(Cl)C(Cl)Cl)c1,0.389
MOL_02_004510,Cc1ccc2c(c1)CC[N@@H+]1C[C@@H]3CCCN(C(C)(O)O)[C@@H]3C[C@H]21,0.389
MOL_02_000416,CC(C)[C@H]([NH2+][C@H](O)[C@H](O)Nc1ccc(Cl)cc1)[C@H]([O-])[NH2+][C@H](CC(O)O)[C@H](O)COc1c(Cl)c(Cl)cc(Cl)c1Cl,0.389
MOL_02_004029,O[C@@H]1[C@H]2CC[N@H+](CC2)[C@H]1Cc1ccncc1,0.389
MOL_02_007913,CC(C)(C)N[C@H](O)[C@H](c1ccncc1)[N@@H+](c1ccc2c(c1)OCO2)[C@H]([O-])C[NH2+][C@H](O)c1ccco1,0.389
MOL_02_007042,COc1cc(C)cc2c([C@H]([O-])[NH2+][C@H]3C(C)(C)[C@H]4CC[C@]3(C)C4)c(C)n(CCN3CCOCC3)c12,0.389
MOL_02_001366,O[C@@H]1CN(c2nc(-c3cc[nH+]c(NC4CCCCC4)c3)cc3cnccc23)CC[NH2+]1,0.389
MOL_02_001883,CCC[C@@](C)(O)[C@@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@]12CC[N@@H+](C)[C@H]3C5,0.389
MOL_02_002075,Cc1ccc([C@H]([C@H](O)[NH2+]C(C)(C)C)N(Cc2cccnc2)[C@H](O)[C@H](O)[NH2+]C2CCCCC2)o1,0.389
MOL_02_007446,OC(O)c1ccc(C(O)(O)Nc2c(Cl)cccc2-n2cccn2)cc1,0.389
MOL_02_008854,CCO[C@H](O)c1c(C)oc2ncnc(Nc3ccc(OC)c(OC)c3)c12,0.389
MOL_02_008200,COc1cccc([C@H](O)Nc2c([C@H](O)Nc3ccc(Cl)cc3)oc3ccccc23)c1OC,0.389
MOL_02_008616,Cn1cc(N(O)O)cc1-c1nnc(Cc2ccccc2Cl)o1,0.389
MOL_02_004207,Cc1ccccc1[C@@H]1[C@H](C(O)O)[C@@H](c2ccccc2C)[C@@H]1[C@H](O)OCC1c2ccccc2-c2ccccc21,0.389
MOL_02_007678,CC(C)CCc1c(O)cc(O)c2c1O[C@@H](c1ccc(O)cc1O)C[C@H]2O,0.389
MOL_02_005924,Nc1cccc2c1nc(-c1ccc(C(O)(O)O)o1)n2CC1CC1,0.389
MOL_02_000999,[O-][C@@H]1[N@@H+](Cc2ccccc2)CN(c2ccccc2)C12CC[NH+](CCCN(c1ccc(Cl)cc1)c1ccc(Cl)cc1)CC2,0.389
MOL_02_004020,Cc1ccc(N2[C@H](O)[C@H](N3CCOCC3)[C@H](C)[C@@H]2O)cc1,0.389
MOL_02_008497,Cc1cnc2nc1NCCCc1cccc(c1)OCc1cccc(c1)N2,0.389
MOL_02_004368,COc1ccc2c(c1)[C@@H](O)N(C)C1(CC[NH+](CCC(C)C)CC1)N2,0.389
MOL_02_002426,COc1ccc([C@H]([C@H](O)[NH2+]C[C@@H]2CCCO2)N(c2ccccc2[C@H](C)O)[C@H](O)Cn2nnc3ccccc32)cc1OC,0.389
MOL_02_006969,Cn1cc([C@@H]2CN([C@@H]3CCc4cccc(Cl)c43)C[C@H]2[NH+](C)C)c2ccccc21,0.389
MOL_02_008617,CC1=NO/C(=N/C(O)(O)c2ccccc2-c2ccc(CC(C)C)cc2NCCO)[C@H]1C,0.389
MOL_02_002969,CC[C@H](C)CCN1c2ccccc2[C@@](O)(c2ccc3c(c2)OCO3)[C@H]1O,0.389
MOL_02_001853,C[C@H](Oc1ccc(-n2ccnc2)cc1)[C@H](O)Nc1ccc(-c2ccccc2)cc1,0.389
MOL_02_001786,Cc1ccc2[nH+]c3ccccc3c([C@@H]3[C@@H]4[C@H](ON3[C@H](c3ccccc3)[C@H]([NH3+])[O-])[C@@H](O)N(c3ccc(Cl)cc3)[C@H]4O)c2c1,0.389
MOL_02_009586,Cc1ccc([C@@H]2C[C@@H](C[C@H](O)[NH2+]C3CCC3)[NH2+]C[C@H]2N[C@H](O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C,0.389
MOL_02_006805,Nc1ncnc2c1ncn2OCCOCC(O)(OCc1ccccc1)OCc1ccccc1,0.389
MOL_01_031259,[NH3+]Cc1ccccc1CN[C@H]([NH3+])CN1Cc2cccc3cccc1c23,0.389
MOL_02_033681,C[NH2+]CC1CCN(c2ccn3nccc3n2)CC1,0.389
MOL_02_007341,CCCCC[C@H](O)O[C@H]([C@H](C[C@@H]1CC[NH2+][C@H]1O)N[C@H](O)[C@H](CC1CCCCC1)[NH2+][C@H](O)OCc1cccc(C)c1)C(O)(O)O,0.389
MOL_02_007407,COc1ccc(N2[C@H](O)[C@@H]3[C@@H](C[N@H+](C)[C@]34c3ccccc3N[C@H]4O)[C@@H]2O)cc1,0.389
MOL_02_037086,[NH3+]Cc1cnc2c(NC3CC3)cc(Nc3ccc(N4CCOCC4)c(N(C[NH3+])C[NH3+])c3)nn12,0.389
MOL_02_000726,Cc1cn2cc(CN3CC[NH+]([C@H](C)[O-])CC3)cc2c(CCc2ccccc2)n1,0.389
MOL_01_026179,CC(=O)c1cn(C2NN2)c2cc([C@H]3C[C@H]([NH3+])C[C@H]([NH3+])C3)ccc2c1=O,0.389
MOL_02_000794,Cc1ccc2c(c1)[C@]1([C@@H]([C@H](O)c3ccccc3)[C@@H](c3cccc(N(O)O)c3)[C@H]3CCC[N@@H+]31)[C@@H](O)N2,0.389
MOL_02_001364,Cc1noc(-c2ccccc2O[C@H](O)c2ccccc2)n1,0.389
MOL_02_001173,Cc1ccc(-n2nc(C3(C)CC[NH2+]CC3)cc2N[C@H](O)c2cnn3cccnc23)cc1,0.389
MOL_02_009073,CCO[C@H](O)c1c(C)nc(NN[C@H](O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(OC)cc1,0.389
MOL_02_002717,Cc1cncc(-c2nc(-c3noc(=O)[n-]3)cc3[nH+]c(N4CCC[C@H]4c4noc(C)n4)n(C[C@H]4CC[C@H](C)CC4)c23)c1,0.389
MOL_02_005602,COc1cc2nc(-c3ccccc3C)nc(N)c2cc1OC,0.389
MOL_02_007781,CCCCn1nc(C(C)(C)C)cc1N[C@H](O)c1cc(C(Cl)(Cl)Cl)ccc1ON[C@H]([NH3+])C(C)(C)C,0.389
MOL_02_005537,COc1ccc(Oc2nc(C)ccc2[C@H](NO)[NH2+][C@@H]2CCc3ccccc32)cc1,0.389
MOL_02_001028,[NH3+][C@@H]1N[C@@H](c2cc(Cl)cc(Cl)c2)CO1,0.389
MOL_02_000280,Cc1nn(C)c(C)c1N[C@H](O)OCc1ccc(Cl)cc1,0.389
MOL_02_000853,CCCC[N@H+](Cc1ccccc1C)C[C@@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,0.389
MOL_02_008031,Cc1ccc(Cl)c([C@@H]2CC[N@@H+]([C@@H]3CCC[C@@H](C)[C@@H](O)Nc4cc(N)c(Cl)cc4-c4ccnc3c4)[C@@H](O)C2)c1Cl,0.389
MOL_02_017407,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN([C@H](O)[C@H](C[NH2+]C4CCOCC4)c4ccc(C(Cl)(Cl)Cl)cc4Cl)CC3)c21,0.389
MOL_02_003270,Cc1ccc([C@H](O)N[C@H](CCCN[C@@H](N)[NH3+])[C@H](O)[NH2+][C@H](Cc2ccccc2)[C@H](N)O)cc1,0.389
MOL_02_001603,COc1ccc(N2CC[NH+]([C@H]([O-])CO[C@H](O)COc3cccc(C(Cl)(Cl)Cl)c3)CC2)cc1,0.389
MOL_02_001799,COc1ccccc1C(O)(c1ccccc1OC)[C@H](O)NNc1ccccc1C,0.389
MOL_02_005883,[NH3+]C[C@@H](C(c1cccc2ccccc12)c1cccc2ccccc12)[C@H]([NH3+])O,0.389
MOL_02_007187,COc1cc([C@H](O)NC2CC[NH+](C)CC2)c(Cl)cc1Nc1ncc(C(Cl)(Cl)Cl)c(Oc2cccc3c2[C@@H](O)N(CCCl)[C@H]3C)n1,0.389
MOL_02_009183,Cc1cn2c(-c3ccccc3)c(-c3ccc(C4([NH3+])CCC4)cc3)nc2c(Cl)c1C,0.389
MOL_02_002489,c1ccc(-c2nnc3c4ccccc4c(OCc4cccnc4)nn23)cc1,0.389
MOL_02_006884,CCc1nn(C)c2c1[C@@H](c1cccc(Cl)c1)[NH2+]C[C@@H](O)N2,0.389
MOL_02_045617,CN1c2ccccc2[C@@H](c2ccccc2)N[C@@H]([NH2+][C@H](O)Nc2cccc(C[NH3+])c2)[C@H]1O,0.389
MOL_02_006542,Cc1cccc(CN[C@H](O)[C@@H]2C[C@@H](CO)C[N@H+]2[C@H](O)Nc2cn([C@H](C)O)c3ccccc23)c1Cl,0.389
MOL_02_006783,Cc1ccc(-c2nc3ccc(N4CCCC4(O)O)cn3c2CN2CC[NH+]([C@H](C)[O-])CC2)cc1,0.389
MOL_02_008981,CO[C@H](O)[C@H](Cc1ccc(-n2nnc(-c3ccc(OC(Cl)Cl)cc3)n2)cc1)N1[C@H](O)CC[C@@H]1O,0.389
MOL_02_004250,C[C@H](NN[C@H](O)c1ccc(O)cc1)c1cccc([N@@H+]([O-])O)c1,0.389
MOL_02_008795,CCCCNc1nc(N)c2[nH]c(=O)n(Cc3ccc(OCCC[NH+](C)C)nc3)c2[nH+]1,0.389
MOL_02_007073,CC1(C)O[C@H]2[C@@H](O)[C@@H](OC(O)O)CO[C@@]2(CO)O1,0.389
MOL_02_005605,[NH3+][C@H](NO)NNCc1ccccc1Cl,0.389
MOL_02_004692,C[C@@H]1Cc2cc(C(O)(O)N3CCN(c4ccccc4Cl)CC3)ccc2N1[C@H](O)C1CCC1,0.389
MOL_02_001184,Cc1ncnn1-c1cnc([C@H](O)Nc2ccc(Cl)c([C@@]3(C)CCC[C@@H]([NH3+])N3)c2)cn1,0.389
MOL_02_000815,CCOc1ccc(Cn2cnc3c(-c4ccco4)ncnc32)cc1,0.389
MOL_02_001078,Cc1cc([C@H](O)COc2ccc(-c3nnco3)cc2)c(C)n1Cc1ccccc1,0.389
MOL_02_008054,COc1cc(OC)c2c(-c3ccccc3)c([C@H](O)[C@H](O)N3CCOCC3)oc2c1,0.389
MOL_02_006313,[O-][C@H](c1ccc2cc(Oc3ccc(C(Cl)(Cl)Cl)cn3)ccc2n1)[NH+]1CC(O)C1,0.389
MOL_02_004080,ON(O)c1ccccc1C(O)(O)Nc1ccc(C(Cl)(Cl)Cl)cc1,0.389
MOL_02_000370,CCn1ccnc1-c1nccn1-c1ccccc1C[NH+]1CCOCC1,0.389
MOL_02_000125,Cc1cc(N2[C@@H]([NH3+])N[C@@H]([NH3+])NC2(C)C)ccc1OCc1ccc(C(O)(O)Oc2cccc(C(Cl)(Cl)Cl)c2)cc1,0.389
MOL_02_009997,Cc1ccc([C@@H]2CC[NH2+]C[C@H]2N[C@H](O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C,0.389
MOL_02_009263,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCCC3)CC2)c1-c1ccccc1Cl,0.389
MOL_02_008331,COc1cc2nc(-c3c(Cl)cccc3Cl)n(Cc3c(Cl)cccc3Cl)c2cc1Cc1c(Cl)cccc1Cl,0.389
MOL_02_009767,Cc1cnn(C)c1-c1cc([C@H](O)N[C@@H]2C[NH2+]C[C@H]2c2ccc(C(Cl)(Cl)Cl)cc2)oc1C,0.389
MOL_02_008893,N[C@H](O)c1cnc2n1CCN([C@H](O)c1ccc(Cn3cccc3)cc1)C2,0.389
MOL_02_004825,CCN(CC)c1nc(N[C@H](Cc2ccc(O[C@H](O)N3CCCC3)cc2)C(O)O)c(N(CC)[C@H](O)C(Cl)(Cl)Cl)c[nH+]1,0.389
MOL_02_007945,O=c1[nH]c(Cc2ccccn2)c([O-])[nH+]c1Cc1ccccn1,0.389
MOL_02_008254,Cc1c(N(Cc2ccc(Cl)c(C(Cl)(Cl)Cl)c2)C(O)(O)c2ccccc2)nc2ccc(Cl)cn12,0.389
MOL_02_005844,COc1cc(CO)ccc1Oc1ccccc1,0.389
MOL_02_004905,Cc1ccc(COc2ccc(C)cc2-c2ccccc2-c2cccc(C(O)O)n2)c(Cl)c1,0.389
MOL_02_002179,C[C@H](c1ccc(Cl)cc1)n1nc(-c2ccc(Cl)cc2)c2c1CC[N@H+]([C@H]([O-])N1CCOCC1)C2,0.389
MOL_02_001124,COc1cc2[nH+]c(N3CC[N@@H+]([C@H]([O-])[C@@H]4COc5ccccc5O4)[C@H]4CCCC[C@@H]43)nc(N)c2cc1OC,0.389
MOL_02_003624,Cc1c(Cc2ccccc2C(O)(O)N2CCOCC2)c2c(n1CC(O)O)CC[NH2+][C@H]2[O-],0.389
MOL_02_007209,CC1(C)Oc2ccc(C[NH3+])cc2[C@@H](N[C@H](NC[NH3+])NCc2ccccc2)[C@H]1O,0.389
